name,LogFC,mean_pg,mean_control,f,f_WT,delta,delta_WT,delta_WT_norm,pvalue,pvalue_WT,padj,padj_WT
YBR053C,0.29240610233190534,3.6831957688763297,3.3907896665444244,0.08623539974093948,0.0848156386691889,0.29240610233190534,0.28335393072884685,31.30231541712146,0.6950441667498137,0.7038441811500888,0.9999006939421432,1
YBR062C,-0.13057250691508493,1.8435988724408734,1.9741713793559583,-0.06614041125329358,-0.06756017232504416,-0.13057250691508493,-0.13962467851814342,-15.424440083633405,0.9391365715715472,0.9349299224279259,0.9999006939421432,1
YBR064W,-0.08289222461628043,6.187644613236573,6.270536837852854,-0.013219318657996153,-0.014639079729746741,-0.08289222461628043,-0.09194439621933892,-10.157164518210562,0.7773155352320232,0.7540515124195881,0.9999006939421432,1
YBR071W,-0.038028594715658226,2.9614011117161425,2.9994297064318007,-0.012678608414830306,-0.014098369486580895,-0.038028594715658226,-0.047080766318716716,-5.201046597792001,0.9395319727163447,0.9251925630896137,0.9999006939421432,1
YBR072C-A,0.03244774431159847,7.299634712661117,7.2671869683495185,0.004464966217728648,0.00304520514597806,0.03244774431159847,0.02339557270853998,2.5845259827636533,0.9309279160152282,0.9501549290957454,0.9999006939421432,1
YBR075W,-0.5766889523609349,2.8553685553294783,3.432057507690413,-0.1680300959610129,-0.1694498570327635,-0.5766889523609349,-0.5857411239639934,-64.70724922692439,0.658754846900272,0.6539435449478586,0.9999006939421432,1
YBR085C-A,0.04229261564792708,6.003494020571264,5.961201404923337,0.007094646326325721,0.005674885254575133,0.04229261564792708,0.03324044404486859,3.672096100524378,0.810995378917324,0.8506834293252921,0.9999006939421432,1
YBR090C,-0.14720418213342956,5.5553173735752175,5.702521555708647,-0.025813875615440202,-0.02723363668719079,-0.14720418213342956,-0.15625635373648805,-17.26175337680222,0.549775360175242,0.5268560140505902,0.9999006939421432,1
YBR099C,-0.04176278566476288,7.272657570456638,7.314420356121401,-0.005709650748990905,-0.007129411820741493,-0.04176278566476288,-0.05081495726782137,-5.613565395805393,0.7640987676354635,0.7159469841501129,0.9999006939421432,1
YBR100W,0.24821487804725173,6.356046134614849,6.107831256567597,0.04063879102428583,0.03921902995253524,0.24821487804725173,0.23916270644419324,26.42047863557806,0.5303886458887472,0.544602844526805,0.9999006939421432,1
YBR116C,0.32539978450453155,3.932220324136479,3.6068205396319475,0.09021790270101336,0.08879814162926278,0.32539978450453155,0.31634761290147306,34.9471515536214,0.7010597655294972,0.7087886909012246,0.9999006939421432,1
YBR134W,0.0016855027422080227,4.944048107476001,4.942362604733793,3.4103178520201023e-4,-0.0010787292865485781,0.0016855027422080227,-0.007366668860850467,-0.8138012825962628,0.9968257514811085,0.9861275575750188,0.9999006939421432,1
YBR137W,0.6636175071209687,4.2779439931181855,3.614326485997217,0.18360751572719977,0.18218775465544917,0.6636175071209687,0.6545653355179102,72.3103100803734,0.039072975522756556,0.04060970471171362,0.9999006939421432,1
YBR138C,-0.09684389146457484,7.00556321944945,7.102407110914025,-0.013635361920574527,-0.015055122992325115,-0.09684389146457484,-0.10589606306763333,-11.69841533183638,0.8459434379377657,0.8318476885005759,0.9999006939421432,1
YBR182C-A,-0.16719259866203018,7.345780733424003,7.512973332086033,-0.022253852272840147,-0.023673613344590734,-0.16719259866203018,-0.17624477026508867,-19.4698883310542,0.7290864048794794,0.715290276746808,0.9999006939421432,1
YBR184W,0.311340945844516,4.3514459852357446,4.040105039391229,0.07706258693992508,0.0756428258681745,0.311340945844516,0.3022887742414575,33.39406139177942,0.1245541424562744,0.131211818650542,0.9999006939421432,1
YBR197C,-0.19446233616358466,5.817689512369662,6.012151848533247,-0.03234488101145127,-0.03376464208320186,-0.19446233616358466,-0.20351450776664315,-22.482396124470394,0.628385379584812,0.6130228075519519,0.9999006939421432,1
YBR200W-A,-0.02810554268591936,10.203570474766671,10.23167601745259,-0.002746914839560848,-0.004166675911311436,-0.02810554268591936,-0.03715771428897785,-4.104839801802171,0.6700284439580388,0.5767985642741882,0.9999006939421432,1
YBR206W,0.10458747548938785,7.727560489499503,7.622973014010115,0.013720037483691539,0.01230027641194095,0.10458747548938785,0.09553530388632936,10.553854707532334,0.802098772521285,0.8187886658543064,0.9999006939421432,1
YBR220C,-0.1207253166137221,6.177172467964558,6.29789778457828,-0.01916914512479756,-0.02058890619654815,-0.1207253166137221,-0.1297774882167806,-14.336613788113805,0.8505538106268853,0.8395561374660045,0.9999006939421432,1
YBR224W,0.03381102105277911,6.233589502880559,6.19977848182778,0.0054535853421026036,0.004033824270352015,0.03381102105277911,0.02475884944972062,2.7351281587895726,0.8267801076898742,0.8724123749722359,0.9999006939421432,1
YBR225W,0.12846325358856525,5.036530757257689,4.908067503669124,0.02617389705673974,0.02475413598498915,0.12846325358856525,0.11941108198550676,13.19142933008041,0.8437168028841483,0.8545495685173654,0.9999006939421432,1
YBR226C,0.11653289940188483,5.082626987037293,4.966094087635408,0.023465705108573896,0.022045944036823306,0.11653289940188483,0.10748072779882634,11.873474400608075,0.8089561982185015,0.8234244511315492,0.9999006939421432,1
YBR232C,-0.39949092883148385,4.7188736566665,5.118364585497984,-0.07805050268661469,-0.07947026375836527,-0.39949092883148385,-0.40854310043454234,-45.13205431241564,0.5260557646661135,0.5173239550279363,0.9999006939421432,1
YBR238C,0.25266183957046096,6.095465283113531,5.84280344354307,0.043243255059295146,0.041823493987544556,0.25266183957046096,0.24360966796740247,26.91173771883569,0.33653869917209744,0.3518376400020088,0.9999006939421432,1
YBR242W,0.06011977280133696,7.290397646675835,7.230277873874498,0.008315001698423037,0.006895240626672449,0.06011977280133696,0.05106760119827847,5.6414751550914115,0.8222918565146221,0.84852556522378,0.9999006939421432,1
YBR259W,0.05594106501941454,7.078600116617958,7.022659051598543,0.007965795378700732,0.006546034306950143,0.05594106501941454,0.04688889341635605,5.179850258308573,0.9056929364982464,0.92087559175521,0.9999006939421432,1
YBR277C,0.17715624534966068,5.960572374260444,5.783416128910783,0.03063176527521033,0.029212004203459742,0.17715624534966068,0.1681040737466022,18.57057964851266,0.6863815076297829,0.7012711714815273,0.9999006939421432,1
