name,LogFC,pvalue,padj
ATG12,-0.5518579583355004,0.3453656732172225,0.9992707319087202
ATG14,-0.6908716747811747,0.28666968289354905,0.9992707319087202
ATG15,-0.8686322634458964,0.13422068403643334,0.9898453791646851
ATG16,0.03732362664920125,0.9228698865491787,0.9992707319087202
ATG18,0.009867542288832012,0.9844543313109455,0.9992707319087202
ATG19,-0.7919345313797169,0.17097320943360697,0.9992707319087202
ATG21,-0.7377457784690689,0.0894953591735708,0.8788659573409141
ATG23,-0.31700511401307435,0.5962500500584214,0.9992707319087202
ATG26,-0.6352761757798774,0.4345282171633461,0.9992707319087202
ATG27,-1.5327148029900506,0.14608486547617727,0.9992707319087202
ATG29,-0.19278902025616823,NA,NA
ATG3,0.6412165867017452,0.4118948906809634,0.9992707319087202
ATG31,-0.8617406295250336,0.2669769084520956,0.9992707319087202
ATG32,-0.8133913551950234,0.0838202345384812,0.870873473121114
ATG33,0.09268625456079069,0.7656017973114856,0.9992707319087202
ATG36,0.41843541483207414,0.1677839198315301,0.9992707319087202
ATG38,-0.4872493064191325,0.5200450035648685,0.9992707319087202
ATG39,-0.8084117753683301,0.1057868926320257,0.915135566709285
ATG40,-1.0013338521915496,0.15797278702777096,0.9992707319087202
ATG42,-0.5178594754294389,0.46148208875676605,0.9992707319087202
ATG5,-0.5562239651105526,0.24788577568496922,0.9992707319087202
ATG7,-0.2338666182428236,0.5589970107301774,0.9992707319087202
ATG9,-0.7430075682236637,0.4183706343682414,0.9992707319087202
ATO2,-0.13812386015689376,0.86040885246644,0.9992707319087202
ATP19,-0.5268562674538261,0.330332707692499,0.9992707319087202
ATP20,2.7387139669452494,0.03235247081519438,0.49870989586400694
ATR1,0.14177987727044525,0.9428716898726359,0.9992707319087202
ATR2,0.5520404877140255,0.4872676358036547,0.9992707319087202
ATS1,-0.12727965075882336,0.9259907412841673,0.9992707319087202
ATX2,-1.3063962674211083,0.16788691166592618,0.9992707319087202
AUS1,-0.9280105999388603,0.29965011100860517,0.9992707319087202
AVO2,-0.005422524369365231,0.9932682394498011,0.9992707319087202
AVT1,-0.020741316929361823,0.9765230807537078,0.9992707319087202
AVT2,-0.19659241186038057,0.8014335571142257,0.9992707319087202
AVT4,0.1702687054349687,0.6884952275243912,0.9992707319087202
AVT6,-0.5864017981627708,0.34766247822711,0.9992707319087202
AVT7,-0.7561102502540178,0.08796198574506665,0.8788659573409141
AXL2,-1.2989803834412748,0.10068988570772693,0.911557767349324
AYR1,0.29473932321066176,0.31942981397146747,0.9992707319087202
AYT1,-0.4003549482112666,0.5385078218515799,0.9992707319087202
AZF1,-0.19486610227698944,0.7078908281086678,0.9992707319087202
BAG7,0.5197763989862183,0.24095261868981416,0.9992707319087202
BAP2,-0.034749545030013644,0.9322058852688626,0.9992707319087202
BAP3,1.0795002329074554,0.2616037875779647,0.9992707319087202
BAT2,-0.47158200524773464,0.32188743433330613,0.9992707319087202
BBC1,-0.8635008217575113,0.6102508276270764,0.9992707319087202
BCH1,-0.46373177408076904,0.48237310305014885,0.9992707319087202
BCK1,-0.6348133593070767,0.4028151911208844,0.9992707319087202
BDF2,-0.17082750088606002,0.8726300819552457,0.9992707319087202
BDH1,-0.24451767399117966,0.4786730834570142,0.9992707319087202
BDH2,0.025162627592516598,0.9658885976600684,0.9992707319087202
BEM1,5.370182871300823,NA,NA
BEM2,-0.0746427176018619,0.8870375176405625,0.9992707319087202
BER1,-0.6477534386873189,0.1927859040931071,0.9992707319087202
BET1,4.475041756305718,7.203984706042043e-14,4.3494057662728836e-12
BFA1,-1.0283331544030445,0.049544486488970065,0.6443002006502513
BGL2,0.25011423247550013,0.7914137516499479,0.9992707319087202
BIM1,0.5332962062445816,0.1963802669318529,0.9992707319087202
BIO2,-0.540559676368436,0.3920735587930769,0.9992707319087202
BIO3,-0.5316074368376101,0.3163652332697074,0.9992707319087202
