name,LogFC,mean_pg,mean_control,f,f_WT,delta,delta_WT,delta_WT_norm,pvalue,pvalue_WT,padj,padj_WT,exp
TRP4,1.4456908334182634,2.9698403810442393,1.5241495476259759,0.9485229554213231,0.9642127377053539,1.4456908334182634,1.5419562880434,16.01775313946079,0.3380911452561473,0.31272598799443446,0.9954936997189089,0.999525168978149,pg_pd
TRS33,1.561555323471974,4.305817009391349,2.7442616859193754,0.5690256623427025,0.5847154446267332,1.561555323471974,1.6578207780971104,17.221346791045296,0.37559169814751786,0.3514823699013825,0.9954936997189089,0.999525168978149,pg_pd
TRS85,1.4742381753731864,4.021180183740679,2.5469420083674925,0.5788267540171146,0.5945165363011453,1.4742381753731864,1.5705036299983228,16.314301284027167,0.14132810923951222,0.12691647281247725,0.9954936997189089,0.999525168978149,pg_pd
TRX2,3.255821632138357,6.041015177217708,2.785193545079351,1.1689750027930634,1.1846647850770942,3.255821632138357,3.3520870867634933,34.8212876552313,0.020737665622556644,0.0192776567780572,0.5293211436116183,0.544039358099331,pg_pd
TRX3,-0.3537486601644826,4.565334091469613,4.919082751634096,-0.07191354120785404,-0.056223758923823364,-0.3537486601644826,-0.2574832055393461,-2.6747207141128806,0.2592695201562382,0.3921115488559358,0.9954936997189089,0.999525168978149,pg_pd
TSA1,1.5867900282195033,1.782825020176222,0.19603499195671847,8.09442239051813,8.110112172802161,1.5867900282195033,1.6830554828446398,17.48348345103194,0.08215929944306058,0.07055624615148545,0.9507120140058316,0.999525168978149,pg_pd
TSA2,-0.278593908601775,2.5651319891142546,2.8437258977160296,-0.09796791906896894,-0.08227813678493827,-0.278593908601775,-0.18232845397663855,-1.8940174820410565,0.5743618028298154,0.7097277889034641,0.9954936997189089,0.999525168978149,pg_pd
TSL1,-0.151190139510764,2.580638660992552,2.731828800503316,-0.055343929122831016,-0.039654146838800336,-0.151190139510764,-0.05492468488562752,-0.5705544642105268,0.9472160514737342,0.9808072979105628,0.9979039075422546,0.999525168978149,pg_pd
TSR2,0.5385942729506574,4.409154566283028,3.87056029333237,0.13915150059242537,0.15484128287645604,0.5385942729506574,0.6348597275757939,6.5948862969377355,0.21567833928612323,0.1589627843605194,0.9954936997189089,0.999525168978149,pg_pd
TSR3,0.10246778611413809,4.210527116829669,4.108059330715531,0.024943112517386772,0.04063289480141745,0.10246778611413809,0.19873324073927456,2.064429462398052,0.8861935052887224,0.7824042528585057,0.9979039075422546,0.999525168978149,pg_pd
TUB3,-0.4965107736401291,3.903190087578532,4.399700861218661,-0.11285102994538632,-0.09716124766135564,-0.4965107736401291,-0.4002453190149926,-4.157725329128421,0.27542282002996105,0.364080139073905,0.9954936997189089,0.999525168978149,pg_pd
TUL1,0.11849996671207164,3.163517008523985,3.0450170418119136,0.03891602742609255,0.05460580971012323,0.11849996671207164,0.2147654213372081,2.230970831369547,0.92567626920082,0.8660062108638086,0.9979039075422546,0.999525168978149,pg_pd
TUS1,1.4564243893483302,4.468942561081621,3.012518171733291,0.48345746193801636,0.49914724422204704,1.4564243893483302,1.5526898439734667,16.129252700459737,0.0612165464767052,0.05364136136629595,0.845106349412177,0.9099058584953074,pg_pd
TVP15,-0.5985981305289636,4.052651923414154,4.651250053943118,-0.12869618351769743,-0.11300640123366676,-0.5985981305289636,-0.5023326759038271,-5.218202914637874,0.3038474671698745,0.37808215370435744,0.9954936997189089,0.999525168978149,pg_pd
TVP38,-0.18625495457532093,4.713175741347735,4.899430695923056,-0.03801563204686384,-0.022325849762833163,-0.18625495457532093,-0.08998949995018446,-0.9348057441852744,0.7921444946338186,0.8979182993814382,0.9954936997189089,0.999525168978149,pg_pd
TVS1,-0.3702204303198675,5.991824449489391,6.362044879809258,-0.05819204946114231,-0.04250226717711163,-0.3702204303198675,-0.27395497569473104,-2.84582851409707,0.6034065305749128,0.6960398631815435,0.9954936997189089,0.999525168978149,pg_pd
TWF1,-0.15566288276527196,8.401175928064086,8.556838810829358,-0.01819163434144257,-0.0025018520574118935,-0.15566288276527196,-0.05939742814013549,-0.6170170636126187,0.10769945602630245,0.43693403297767935,0.9849228202098391,0.999525168978149,pg_pd
TYE7,-0.9230978384510458,4.172750888394002,5.095848726845047,-0.1811470253400862,-0.16545724305605553,-0.9230978384510458,-0.8268323838259093,-8.589087196914457,0.20723236088257674,0.24819962480787117,0.9954936997189089,0.999525168978149,pg_pd
TYW1,-0.3766943937541747,5.585396049005454,5.962090442759629,-0.06318159668504071,-0.04749181440101004,-0.3766943937541747,-0.2804289391290382,-2.913079673503289,0.5049322393223222,0.6144668965369728,0.9954936997189089,0.999525168978149,pg_pd
UBA3,0.893718535200092,3.3270003255088705,2.4332817903087784,0.36728936975551896,0.38297915203954963,0.893718535200092,0.9899839898252285,10.283896686306488,0.6364925046757428,0.6028810983457827,0.9954936997189089,0.999525168978149,pg_pd
UBA4,0.4745704080446421,0.2085072796280637,-0.2660631284165784,1.7836759676883946,1.7993657499724254,0.4745704080446421,0.5708358626697786,5.929810074576058,0.2536986830931541,0.18442997235095734,0.9954936997189089,0.999525168978149,pg_pd
UBC12,-0.31639882629050753,6.123882131292616,6.4402809575831235,-0.04912810921982573,-0.03343832693579506,-0.31639882629050753,-0.22013337166537106,-2.2867327903097094,0.5195760155406759,0.6491771962996411,0.9954936997189089,0.999525168978149,pg_pd
UBC4,0.5027398236351455,3.219668564499159,2.7169287408640135,0.18503975318663257,0.20072953547066325,0.5027398236351455,0.5990052782602819,6.222432341828592,0.16484685390128814,0.11346793003825677,0.9954936997189089,0.999525168978149,pg_pd
UBC5,-0.2984703827079507,4.911454701670459,5.209925084378409,-0.057288805092973974,-0.0415990228089433,-0.2984703827079507,-0.2022049280828142,-2.1004931506344877,0.6606572494365291,0.762622435621671,0.9954936997189089,0.999525168978149,pg_pd
UBC7,-0.23497809439720552,5.762755583416295,5.997733677813501,-0.03917781399104533,-0.02348803170701465,-0.23497809439720552,-0.13871263977206905,-1.4409389153380565,0.5687283313196065,0.732336091546144,0.9954936997189089,0.999525168978149,pg_pd
UBC8,0.31587618293726916,2.8577334700619192,2.54185728712465,0.12426983392706063,0.13995961621109132,0.31587618293726916,0.4121416375624056,4.281303601248342,0.8433518658732901,0.7969387010194873,0.9954936997189089,0.999525168978149,pg_pd
UBP1,0.0912981157124646,7.501375265929728,7.410077150217264,0.012320805014801733,0.02801058729883241,0.0912981157124646,0.18756357033760107,1.9483995693780807,0.8503919629242389,0.7010396241896639,0.9954936997189089,0.999525168978149,pg_pd
UBP11,-0.28728803498789546,6.695967017877013,6.983255052864909,-0.041139559247522314,-0.025449776963491638,-0.28728803498789546,-0.191022580362759,-1.9843315663610848,0.08757155728538346,0.2085126518916689,0.9586305113828285,0.999525168978149,pg_pd
UBP12,-0.14493909580470987,5.933384015989046,6.078323111793756,-0.02384524368628658,-0.008155461402255905,-0.14493909580470987,-0.0486736411795734,-0.5056189821064214,0.6214780020084933,0.8655831057078386,0.9954936997189089,0.999525168978149,pg_pd
UBP14,0.4828833908270598,2.5768290957180113,2.0939457048909516,0.2306093179489615,0.24629910023299217,0.4828833908270598,0.5791488454521962,6.016164861085807,0.7782486245778615,0.7361817895393201,0.9954936997189089,0.999525168978149,pg_pd
UBP2,-0.7614340944545708,5.368377068974575,6.129811163429146,-0.12421819761713646,-0.10852841533310578,-0.7614340944545708,-0.6651686398294343,-6.909733532341808,0.041815140085580696,0.05836789882178241,0.7164655264556605,0.9353529112696688,pg_pd
UBP3,-0.14516882544501097,4.346527929318966,4.491696754763977,-0.0323193735843904,-0.016629591300359726,-0.14516882544501097,-0.0489033708198745,-0.5080054003827977,0.818144634956555,0.9380262640332169,0.9954936997189089,0.999525168978149,pg_pd
UBP6,0.22692969376001404,4.789061156021063,4.562131462261049,0.0497420330030439,0.06543181528707458,0.22692969376001404,0.3231951483851505,3.3573325929191533,0.5054765894375295,0.36030812894517733,0.9954936997189089,0.999525168978149,pg_pd
UBP7,0.4684190122111245,5.874774717317549,5.406355705106424,0.08664228507360183,0.1023320673576325,0.4684190122111245,0.564684466836261,5.865909728834467,0.40886784313998265,0.33623005013962537,0.9954936997189089,0.999525168978149,pg_pd
UBP8,0.3960031650735778,4.273874984458958,3.8778718193853803,0.10211868352480562,0.11780846580883629,0.3960031650735778,0.49226861969871427,5.113658078234172,0.6123687693085513,0.5326017848898964,0.9954936997189089,0.999525168978149,pg_pd
UBP9,0.6877569584566201,4.984334321638502,4.296577363181882,0.16007088906396263,0.1757606713479933,0.6877569584566201,0.7840224130817566,8.144379685680471,0.22910989076614557,0.1831129905010826,0.9954936997189089,0.999525168978149,pg_pd
UBR1,0.7895837897646891,2.716604398684811,1.927020608920122,0.4097433032681274,0.4254330855521581,0.7895837897646891,0.8858492443898256,9.202150946457131,0.6403343730425872,0.6021806660748326,0.9954936997189089,0.999525168978149,pg_pd
UBR2,0.5739867686306432,5.308908273660394,4.73492150502975,0.12122413603286054,0.13691391831689123,0.5739867686306432,0.6702522232557797,6.962541504278795,0.4052077928117471,0.3423375295686829,0.9954936997189089,0.999525168978149,pg_pd
UBS1,0.39780362074714004,3.980810806642821,3.583007185895681,0.11102506919692293,0.1267148514809536,0.39780362074714004,0.4940690753722765,5.132361108106864,0.8554544405579346,0.8213493137188274,0.9954936997189089,0.999525168978149,pg_pd
UBX2,1.0576370263143953,1.0226229580844652,-0.035014068229929945,30.206059443567586,30.221749225851617,1.0576370263143953,1.1539024809395317,11.986672534118268,0.4348056798315953,0.39973810533898435,0.9954936997189089,0.999525168978149,pg_pd
UBX4,0.4745704080446421,0.43955633981471215,-0.03501406822992997,13.55370661096102,13.569396393245052,0.4745704080446421,0.5708358626697786,5.929810074576058,0.1765995141421234,0.13201957068369094,0.9954936997189089,0.999525168978149,pg_pd
UBX5,0.056752324512095775,7.757736158200181,7.700983833688086,0.007369490150574237,0.023059272434604913,0.056752324512095775,0.15301777913723225,1.5895398794208448,0.8569741937606535,0.6322808286343374,0.9954936997189089,0.999525168978149,pg_pd
UBX6,-0.7560707167603997,4.709791279553197,5.465861996313596,-0.13832597992234805,-0.12263619763831737,-0.7560707167603997,-0.6598052621352632,-6.854019073660276,0.1422940103490524,0.1836151741076373,0.9954936997189089,0.999525168978149,pg_pd
UBX7,-0.20271555140687347,4.351239839071549,4.553955390478422,-0.04451417153332653,-0.02882438924929585,-0.20271555140687347,-0.106450096781737,-1.1057974763248162,0.6037342475697928,0.7820596227548277,0.9954936997189089,0.999525168978149,pg_pd
UCC1,-0.08361486874219626,6.763445860020507,6.847060728762703,-0.012211790146822003,0.003477992137208674,-0.08361486874219626,0.012650585882940213,0.1314135577731634,0.8339102595094963,0.9746158856885155,0.9954936997189089,0.999525168978149,pg_pd
UFD2,-0.7081170422106111,3.2232692088434307,3.931386251054042,-0.18011891912700215,-0.16442913684297147,-0.7081170422106111,-0.6118515875854746,-6.355879063450766,0.24910611469027402,0.30773240099250077,0.9954936997189089,0.999525168978149,pg_pd
UFD4,-0.9386591486503519,4.789153734560015,5.727812883210367,-0.16387741146394524,-0.14818762917991457,-0.9386591486503519,-0.8423936940252155,-8.75073719129617,0.09890375738896487,0.12673351625170323,0.9669025777472456,0.999525168978149,pg_pd
UGA1,0.03350208704399549,7.288414312336494,7.2549122252924985,0.0046178487076933275,0.020307630991724005,0.03350208704399549,0.12976754166913196,1.3480177512738567,0.8459936988878419,0.482469145262309,0.9954936997189089,0.999525168978149,pg_pd
UGA2,0.22397045153789064,3.888426223755176,3.6644557722172855,0.06111970384141676,0.07680948612544744,0.22397045153789064,0.3202359061630271,3.3265921550990973,0.8498603350629257,0.7877150415196708,0.9954936997189089,0.999525168978149,pg_pd
UGA3,-0.26504843290647173,4.118067878911537,4.383116311818009,-0.060470317018928514,-0.044780534734897834,-0.26504843290647173,-0.16878297828133526,-1.7533078604218557,0.6426009885771922,0.7643810792547665,0.9954936997189089,0.999525168978149,pg_pd
UGX2,0.49200739411471073,4.810666574939206,4.318659180824495,0.11392596023768176,0.12961574252171243,0.49200739411471073,0.5882728487398472,6.110944481908047,0.3952476305484239,0.32558887279381643,0.9954936997189089,0.999525168978149,pg_pd
UIP3,0.9687984466202577,5.200158781574273,4.231360334954015,0.22895673493398813,0.2446465172180188,0.9687984466202577,1.0650639012453942,11.063822483286634,0.07621421214645632,0.061279984692716005,0.9347966251348047,0.9523471437086654,pg_pd
UIP5,-0.15429527658005515,5.51674836562049,5.671043642200545,-0.02720756289581007,-0.011517780611779393,-0.15429527658005515,-0.05802982195491868,-0.6028104493028194,0.6207289380121802,0.8489942229342937,0.9954936997189089,0.999525168978149,pg_pd
ULI1,-0.37063452958077914,6.701082838894559,7.071717368475338,-0.05241082332178781,-0.03672104103775713,-0.37063452958077914,-0.27436907495564267,-2.8501301533769565,0.19103673098872787,0.29985357038554333,0.9954936997189089,0.999525168978149,pg_pd
ULS1,-0.3093687719198277,6.374858283315648,6.684227055235476,-0.046283402607862054,-0.030593620323831377,-0.3093687719198277,-0.21310331729469123,-2.213704990274325,0.5752545942814725,0.6949762074646084,0.9954936997189089,0.999525168978149,pg_pd
UME1,-0.37597443017005805,3.3185033910420896,3.6944778212121476,-0.10176659554196536,-0.08607681325793469,-0.37597443017005805,-0.2797089755449216,-2.905600733244603,0.7062575490501735,0.777839525792965,0.9954936997189089,0.999525168978149,pg_pd
UME6,0.24352134785799368,-0.022541780558584735,-0.2660631284165784,0.9152765710426031,0.9309663533266338,0.24352134785799368,0.33978680248313015,3.5296857403964963,0.4240421225011551,0.2978732349219212,0.9954936997189089,0.999525168978149,pg_pd
UNG1,-0.17434304315698412,8.304365241563913,8.478708284720897,-0.02056245330095387,-0.004872671016923194,-0.17434304315698412,-0.07807758853184765,-0.811065494219983,0.07597557356492494,0.2961816192258569,0.9347966251348047,0.999525168978149,pg_pd
UPA1,0.19449951403777277,5.065624215582278,4.871124701544505,0.03992907715462552,0.0556188594386562,0.19449951403777277,0.29076496866290924,3.0204497531868073,0.5025316275475095,0.3379982632117738,0.9954936997189089,0.999525168978149,pg_pd
UPA2,-0.3859877928191784,5.013747011017382,5.3997348038365605,-0.07148273143801999,-0.055792949153989316,-0.3859877928191784,-0.2897223381940419,-3.0096189679074214,0.5345732174652673,0.6372597327215578,0.9954936997189089,0.999525168978149,pg_pd
UPC2,-0.29828438401375834,5.832849257953669,6.131133641967427,-0.04865077185269795,-0.032960989568667276,-0.29828438401375834,-0.20201892938862187,-2.098561006908406,0.4811020089741038,0.6257920405782613,0.9954936997189089,0.999525168978149,pg_pd
UPF3,-0.40654605451298664,6.353752692652117,6.760298747165104,-0.06013729122303502,-0.04444750893900434,-0.40654605451298664,-0.3102805998878502,-3.2231770067061096,0.6117492786253107,0.6963535882232694,0.9954936997189089,0.999525168978149,pg_pd
UPS1,1.3318764169705188,3.229893233560764,1.8980168165902453,0.7017200297325141,0.7174098120165449,1.3318764169705188,1.4281418715956553,14.835455534458612,0.33556979787363034,0.3071610644210487,0.9954936997189089,0.999525168978149,pg_pd
UPS2,-0.2251079007360799,4.400581082464988,4.6256889832010675,-0.04866472898493508,-0.03297494670090441,-0.2251079007360799,-0.12884244611094342,-1.3384079118793313,0.8223560862561297,0.8974464162881801,0.9954936997189089,0.999525168978149,pg_pd
UPS3,-0.06019231970250072,6.407676741894862,6.467869061597363,-0.00930636027557971,0.006383422008450967,-0.06019231970250072,0.03607313492263575,0.3747256486047537,0.7962300865514967,0.876308818812086,0.9954936997189089,0.999525168978149,pg_pd
URA1,-0.2889935287683292,7.370903274666833,7.659896803435162,-0.037728123000133236,-0.02203834071610256,-0.2889935287683292,-0.1927280741431927,-2.0020481375555494,0.3440782006024676,0.50520797026611175,0.9954936997189089,0.999525168978149,pg_pd
URA10,-0.1281775441650881,4.512511495591021,4.640689039756109,-0.027620369101874678,-0.011930586817844,-0.1281775441650881,-0.031912089539951616,-0.3315009487486371,0.7505090296510046,0.9364693581352883,0.9954936997189089,0.999525168978149,pg_pd
URA4,0.6963360820463866,3.8657895456391356,3.169453463592749,0.21970225783250705,0.23539204011653772,0.6963360820463866,0.7926015366715231,8.233499127573454,0.19640394259131114,0.1528463174926475,0.9954936997189089,0.999525168978149,pg_pd
URA5,-0.7205698301747123,5.7550947452360415,6.475664575410754,-0.11127349506502293,-0.09558371278099226,-0.7205698301747123,-0.6243043755495759,-6.485237907831579,0.009799634341363803,0.015330552563134979,0.37203611803106157,0.46121822758337216,pg_pd
URA8,-0.21764652089756176,6.634629716798219,6.852276237695781,-0.03176266007786485,-0.016072877793834175,-0.21764652089756176,-0.12138106627242529,-1.260899527718334,0.6983816032440511,0.8276207507324083,0.9954936997189089,0.999525168978149,pg_pd
URH1,0.2953329085638794,4.391860424358871,4.096527515794992,0.07209347610266587,0.08778325838669654,0.2953329085638794,0.39159836318901586,4.067901249871241,0.6905833228162086,0.6029841636775227,0.9954936997189089,0.999525168978149,pg_pd
USA1,-0.6129173767011133,4.590006152974327,5.202923529675441,-0.11780249569405978,-0.1021127134100291,-0.6129173767011133,-0.5166519220759769,-5.366950419419416,0.187726443866903,0.25054584912674865,0.9954936997189089,0.999525168978149,pg_pd
USV1,-0.5302622330855247,4.322647302766123,4.852909535851648,-0.10926686952808977,-0.0935770872440591,-0.5302622330855247,-0.4339967784603882,-4.508333546549985,0.6426649802271962,0.702432627150626,0.9954936997189089,0.999525168978149,pg_pd
UTH1,1.6137210051437099,4.97231865620173,3.35859765105802,0.480474642336321,0.49616442462035165,1.6137210051437099,1.7099864597688463,17.76324088872418,0.024994806085423718,0.021414359946495935,0.588853740723886,0.5771869852847595,pg_pd
UTP30,-0.2851662836990627,6.858376121811926,7.143542405510988,-0.039919449974716616,-0.02422966769068594,-0.2851662836990627,-0.18890082907392625,-1.9622909361360994,0.5309796899544806,0.673532749820152,0.9954936997189089,0.999525168978149,pg_pd
UTR2,-0.8192012590744921,5.7452406130132205,6.564441872087713,-0.12479374104259662,-0.10910395875856595,-0.8192012590744921,-0.7229358044493557,-7.509815512371615,0.09141410844872465,0.12263594692553388,0.9586305113828285,0.999525168978149,pg_pd
UTR4,0.06304720631150929,4.680575510533612,4.617528304222103,0.013653886269383813,0.02934366855341449,0.06304720631150929,0.15931266093664576,1.6549307491147156,0.9501504402733763,0.8748355666010394,0.9979039075422546,0.999525168978149,pg_pd
VAB2,-0.062089843348736906,6.429350072363839,6.491439915712576,-0.009564879927248192,0.006124902356782485,-0.062089843348736906,0.034175611276399565,0.35501428222077663,0.8932156229240014,0.94104946727747385,0.9979039075422546,0.999525168978149,pg_pd
VAC14,-0.35659305644848827,1.9795759393086594,2.3361689957571476,-0.15264009457197558,-0.1369503122879449,-0.35659305644848827,-0.2603276018233518,-2.704268138940218,0.8296627077752583,0.8750088073564851,0.9954936997189089,0.999525168978149,pg_pd
VAC8,-0.03491816906587797,7.165118799806227,7.200036968872105,-0.004849720802384706,0.010840061481645971,-0.03491816906587797,0.0613472855592585,0.6372720702161389,0.9363837961155999,0.8885856923703932,0.9979039075422546,0.999525168978149,pg_pd
VAM10,0.616732953838834,3.8517374215234295,3.2350044676845955,0.1906436173425909,0.20633339962662156,0.616732953838834,0.7129984084639704,7.406586415037768,0.36689186145513325,0.31175115819010596,0.9954936997189089,0.999525168978149,pg_pd
VAM3,0.14762732370739995,0.3436623156641184,0.19603499195671847,0.7530661859592588,0.7687559682432895,0.14762732370739995,0.24389277833253642,2.5335441387803104,0.7532204761587942,0.6085454935752419,0.9954936997189089,0.999525168978149,pg_pd
VBA1,3.0292023375081407,6.843297233174065,3.814094895665924,0.7942126298300335,0.8099024121140642,3.0292023375081407,3.125467792133277,32.46717947060073,0.00636346999662151,0.005697609660141573,0.30916143898469733,0.30796063061341483,pg_pd
VBA2,-0.1302751562082296,4.352293246880145,4.482568403088375,-0.029062614218775415,-0.013372831934744738,-0.1302751562082296,-0.03400970158309313,-0.3532908218792398,0.708609357219385,0.920924787194284,0.9954936997189089,0.999525168978149,pg_pd
VBA3,0.06177899769688633,2.504358136849603,2.4425791391527167,0.025292526537468205,0.04098230882149888,0.06177899769688633,0.1580444523220228,1.6417566710452622,0.9746051610117814,0.9351202416434181,0.9988932433072789,0.999525168978149,pg_pd
VBA4,-0.6384637587778492,4.852317454912685,5.490781213690534,-0.11627922037503964,-0.10058943809100897,-0.6384637587778492,-0.5421983041527128,-5.632324765556511,0.09476603782274985,0.13428177477199613,0.96528019197506,0.999525168978149,pg_pd
VBA5,-0.17800994810157356,4.119695908316837,4.2977058564184105,-0.04141976069295774,-0.025729978408927063,-0.17800994810157356,-0.08174449347643709,-0.849157091656141,0.7827119317788936,0.8987883571679137,0.9954936997189089,0.999525168978149,pg_pd
VEL1,-0.12350513101811167,7.2894983714150126,7.413003502433124,-0.016660606052266717,-9.708237682360399e-4,-0.12350513101811167,-0.0272396763929752,-0.2829641899999138,0.31038462796884164,0.8046753463108623,0.9954936997189089,0.999525168978149,pg_pd
VFA1,2.004953483653469,7.773272218424563,5.7683187347710945,0.34758021805690525,0.36327000034093593,2.004953483653469,2.1012189382786053,21.82734134961373,0.007830271756397656,0.006779059297107284,0.3468157865437795,0.3217432558889501,pg_pd
VHC1,-0.3840672799847278,7.062055923548907,7.446123203533634,-0.05157949573040434,-0.035889713446373664,-0.3840672799847278,-0.2878018253595913,-2.989668791159914,0.04858091666810634,0.09750397044272498,0.788028842115787,0.999525168978149,pg_pd
VHR1,2.159321631332407,7.758088840004465,5.598767208672058,0.38567805212329326,0.40136783440732393,2.159321631332407,2.2555870859575435,23.430908779696068,0.026672866532761158,0.023254792126634755,0.593560205155165,0.59419712814059,pg_pd
VHR2,0.23778818590595385,4.30610749597473,4.068319310068776,0.05844875187585362,0.07413853415988429,0.23778818590595385,0.3340536405310903,3.470129984135176,0.18260361727867044,0.1053313104492319,0.9954936997189089,0.999525168978149,pg_pd
VHS1,0.1481037415779003,6.243199023819069,6.095095282241169,0.02429883943068442,0.039988621714715095,0.1481037415779003,0.24436919620303676,2.5384931401885056,0.7971046747210432,0.6737976520270067,0.9954936997189089,0.999525168978149,pg_pd
VHS2,-0.09756250314050963,4.978309337797203,5.075871840937713,-0.019220836577009796,-0.003531054292979119,-0.09756250314050963,-0.001297048515373156,-0.013473665297940383,0.8642541820326439,0.9981788054306011,0.9964232055322131,0.999525168978149,pg_pd
VID30,0.14534381874469293,5.0601698583303385,4.914826039585646,0.02957252557344765,0.045262307857478326,0.14534381874469293,0.2416092733698294,2.5098232207043596,0.8048232063767424,0.6848236135225676,0.9954936997189089,0.999525168978149,pg_pd
VIK1,0.04276954400622035,4.687861051231085,4.645091507224865,0.009207470711760493,0.02489725299579117,0.04276954400622035,0.13903499863135682,1.444287560607983,0.9611861483557301,0.874565649122249,0.9979039075422546,0.999525168978149,pg_pd
VIP1,0.7533197494448481,1.3422397401821153,0.5889199907372672,1.2791546581765196,1.2948444404605504,0.7533197494448481,0.8495852040699846,8.825442183577909,0.4813639794719819,0.43135570141080815,0.9954936997189089,0.999525168978149,pg_pd
VLD1,-0.4808911625622443,5.9587590442966345,6.439650206858879,-0.07467659688255218,-0.05898681459852151,-0.4808911625622443,-0.3846257079371078,-3.9954697085768065,0.21633152301000136,0.2914839560619979,0.9954936997189089,0.999525168978149,pg_pd
VMR1,0.37973523040529855,5.7368243480319485,5.35708911762665,0.07088462074596448,0.08657440302999515,0.37973523040529855,0.476000685030435,4.9446677095538645,0.349146711507014,0.25864263756880385,0.9954936997189089,0.999525168978149,pg_pd
VMS1,0.1939205920435385,4.037384887299832,3.8434642952562936,0.0504546360123289,0.06614441829635957,0.1939205920435385,0.290186046668675,3.014435944843112,0.8545829992385584,0.7845414339570349,0.9954936997189089,0.999525168978149,pg_pd
VNX1,0.5896865026198501,4.096413164372582,3.506726661752732,0.16815867317275107,0.18384845545678175,0.5896865026198501,0.6859519572449866,7.12562943702001,0.332865323247791,0.2697837796089966,0.9954936997189089,0.999525168978149,pg_pd
VOA1,-0.1343776718173717,2.4675329314080705,2.601910603225442,-0.05164576817158563,-0.035955985887554956,-0.1343776718173717,-0.03811221719223523,-0.3959075178177522,0.750457487870483,0.9273960128677116,0.9954936997189089,0.999525168978149,pg_pd
VPR1,-0.09152060226550596,7.821191201765769,7.912711804031275,-0.011566275195171283,0.004123507088859394,-0.09152060226550596,0.004744852359630514,0.04928925311896419,0.02680234228358224,0.8665068858362344,0.593560205155165,0.999525168978149,pg_pd
VPS1,1.7543878455757458,2.391008117526571,0.636620271950825,2.7557838210204864,2.771473603304517,1.7543878455757458,1.8506533002008823,19.22447992800157,0.25127998325350626,0.23088489175604912,0.9954936997189089,0.999525168978149,pg_pd
VPS17,-0.4911484335336347,3.870090680584439,4.3612391141180735,-0.11261671756169103,-0.09692693527766036,-0.4911484335336347,-0.3948829789084982,-4.102021648847933,0.5909147856826563,0.6630935541274825,0.9954936997189089,0.999525168978149,pg_pd
VPS20,0.6097254440806968,0.3436623156641184,-0.2660631284165784,2.29165705037506,2.3073468326590905,0.6097254440806968,0.7059908987058333,7.333792807139433,0.2503539431934554,0.19649893750711592,0.9954936997189089,0.999525168978149,pg_pd
VPS24,-0.46266378931491836,4.576997782872767,5.039661572187685,-0.09180453542123046,-0.07611475313719979,-0.46266378931491836,-0.3663983346897819,-3.8061248047553433,0.45076168634456815,0.5390829157307063,0.9954936997189089,0.999525168978149,pg_pd
VPS25,-0.16440379601604493,0.9760356439594122,1.1404394399754572,-0.14415828693155594,-0.12846850464752527,-0.16440379601604493,-0.06813834139090846,-0.7078171671888249,0.9128649557595347,0.9637955381431056,0.9979039075422546,0.999525168978149,pg_pd
VPS27,1.3028726246406424,1.036809496224064,-0.2660631284165784,4.896855240312435,4.912545022596466,1.3028726246406424,1.3991380792657788,14.534165809678118,0.15903037489252786,0.13998849824762954,0.9954936997189089,0.999525168978149,pg_pd
VPS29,0.4530794824215265,5.770129964572223,5.317050482150696,0.08521255984732727,0.10090234213135794,0.4530794824215265,0.549344937046663,5.706563576579423,0.4923107941968369,0.41304126014284637,0.9954936997189089,0.999525168978149,pg_pd
VPS30,0.8031343950740242,4.750219502287894,3.94708510721387,0.20347531741998157,0.21916509970401224,0.8031343950740242,0.8993998496991606,9.342913854211547,0.4023190565115248,0.35780469181378405,0.9954936997189089,0.999525168978149,pg_pd
VPS35,-0.056472835571629076,4.453885466222509,4.510358301794138,-0.012520698311077683,0.003169083972952994,-0.056472835571629076,0.039792619053507394,0.41336343560067595,0.9023103939061858,0.9310103332270744,0.9979039075422546,0.999525168978149,pg_pd
VPS36,1.1907152124335711,1.573288800368764,0.38257358793519275,3.112382166421996,3.1280719487060265,1.1907152124335711,1.2869806670587076,13.369081069323244,0.33775551181494523,0.30485901571153917,0.9954936997189089,0.999525168978149,pg_pd
VPS38,-0.1574913842244574,3.995506384126753,4.15299776835121,-0.03792233779287182,-0.02223255550884114,-0.1574913842244574,-0.06122592959932094,-0.6360114314915816,0.8550608900829704,0.9432602587395993,0.9954936997189089,0.999525168978149,pg_pd
VPS5,-0.07802107828715465,2.4529745769071836,2.5309956551943382,-0.030826239518441188,-0.01513645723441051,-0.07802107828715465,0.018244376337981816,0.18952153094821528,0.9616302878930496,0.9910226644941019,0.9979039075422546,0.999525168978149,pg_pd
VPS501,-0.3984722268846177,5.701940599542919,6.100412826427537,-0.0653188953308865,-0.04962911304685583,-0.3984722268846177,-0.3022067722594812,-3.1393065501668564,0.2943788665026849,0.40321850932856845,0.9954936997189089,0.999525168978149,pg_pd
VPS51,0.34160117219064023,2.453569284171684,2.1119681119810436,0.16174542136917755,0.17743520365320822,0.34160117219064023,0.4378666268157767,4.548533308452715,0.8117705591471445,0.7608006517523549,0.9954936997189089,0.999525168978149,pg_pd
