name,pd1,pd2,pd3,pg1,pg2,pg3,rd1,rd2,rd3,rg1,rg2,rg3,yd1,yd2,yd3,yg1,yg2,yg3
AIT1,2.8417184416271164,4.321474872830041,3.4949724137749407,3.8900571432269953,4.222160088022197,3.9119297153779264,3.8235932576049763,5.02664362742111,4.127993132478764,3.326832273577498,4.352928906741904,3.6308622235830725,5.988950856755897,5.820769103598057,5.789712145671941,4.569015600143601,4.699841729401013,3.7893196983482778
AKL1,4.994771800650199,5.312254456694936,-0.06037564771447304,3.8115855277855,3.721384800109708,-0.01989591734639949,5.061967488648245,4.071132182393674,0.7267957508166089,4.141340311141711,3.0582017391475045,-0.5738303958078939,4.750249774917106,4.8117689736196345,4.524045772340664,3.0388270593636415,3.8327412417176294,3.332561295852563
AKR2,5.0389430189633355,4.931240444450936,4.017161796191246,4.573725579832397,4.266611850593031,3.931347801235028,4.600621922145623,5.055081562741644,5.254004395334988,4.537235968233724,4.4813100733901114,4.021289454326696,6.128996930401613,5.922999726246956,5.848827333239521,4.756478556437974,4.264523658143167,4.395455501918593
ALB1,4.678734502443293,3.5303472839098924,3.5902825935792655,4.756047136626352,3.5878534074851856,3.0246265203770237,5.305197798529192,1.0753999088396828,1.9795587193119768,4.4675560475957345,2.62741882305505,2.1342198052943164,5.533223913866845,5.634272175393622,5.543877183155661,4.071842065545938,4.264523658143167,4.194784806456442
ALD2,4.892989106340257,5.591235417693981,3.007677287419144,4.419574900005139,4.498413464650356,4.040547093200019,4.43877889669521,4.848160846934321,3.9456715756848095,5.0048328574488945,4.528377584248097,4.567833160694766,6.338410288903922,6.356287339954418,6.334567518024243,4.984737208418955,4.818558036240395,4.6222288212833815
ALD3,4.110229767090624,4.808007804026988,4.6263745252660415,4.524935415662965,3.9243256441063985,4.386823329917854,5.264612518414113,5.218534635231215,5.296338759161549,4.663529693558017,4.122912476139933,4.367812026801411,6.039917300347925,6.264831511204365,5.970964755276991,4.935947044249523,4.691402860755148,4.718855656972454
ALD4,6.205175495306425,4.657947109451254,3.8003540633261226,5.177260601702655,3.77017496427914,3.1989799075218013,5.4528337973352565,2.579477305615957,3.3294854362609927,5.706975600917418,3.281345290461714,3.520514166414207,6.330700150477954,6.5086943401768504,6.383534689008899,5.08805482244698,5.108104042130238,4.6222288212833815
ALD5,5.744360292115096,4.713516960606065,4.411263145649095,6.546482978923898,6.88474791504765,5.632593262922251,5.794196019250661,5.234282992199355,4.377453992110348,6.559801861521558,6.858175240767028,5.508388514568552,6.99319660159142,7.072539516180673,6.970337586000886,6.495594292180607,6.583850932280287,6.137515302594376
ALF1,1.3376410448508427,1.3902811204136216,0.8559150841596821,4.168260471724232,4.092948356542191,3.3123085928288045,0.8278609840509852,1.0753999088396828,0.7267957508166089,4.546805419249875,4.50512072208383,1.7287546971861518,6.138422070861197,6.327419355953567,5.872709065242908,5.024742543032654,5.70454341861922,4.865459131164329
ALG12,7.728720286388813,7.067890720765799,6.362059297910036,6.089375962166329,5.705828613167264,5.832306562428075,7.039464573452878,7.568397032802062,6.15614137977105,6.240234278748362,5.861562120054039,5.775308595571905,6.80687663883077,6.685766541084662,6.661434558066219,6.024989881901481,5.826080084344054,5.385334590450237
ALO1,6.329772867382538,6.546458719800536,6.182819907559631,6.101850136391505,6.307267367237711,6.126433340322498,6.320922427391533,6.8561434246320125,6.221912693339253,6.346470067985043,6.547104701228766,5.821431202307555,6.294447165482805,6.251378393507246,6.175759167923004,6.17638952835685,6.802129539932018,6.320367504134133
ALR2,5.907184053195783,5.666947239429677,5.281958604250338,5.540166095392023,5.191560645210301,5.646530770766033,5.718210112272739,5.734110861755804,5.440820341716782,5.742169849039211,5.3557742903180054,5.203821927414762,6.623785555257787,6.556403557997318,6.492428777248037,5.38793216799258,5.146464910002685,5.255656767141705
ALT1,6.392293224363873,5.670413447406164,6.440162990120693,6.207623789836658,5.881830125942631,6.186680009378528,6.415109642451235,5.841838242423896,6.228053961361336,6.2780394680900775,6.0000056706759395,5.931953664320335,7.299459955828672,7.331000365948709,7.219133534987304,6.816502012260709,6.534102454669043,6.401837472728924
ALT2,3.588932843457338,3.5303472839098924,4.025600664837111,2.558822559290132,3.616024284451882,3.0246265203770237,3.661074328107201,4.333496446861165,3.883796171966722,1.838755218147665,3.4964566700786595,3.3774133227735335,3.523462292824999,3.9644711132324306,2.9911479370288987,3.2524011596617,4.095105506185121,3.914482841302284
