name,LogFC,mean_pg,mean_control,f,f_WT,delta,delta_WT,delta_WT_norm,pvalue,pvalue_WT,padj,padj_WT
IRC20,-0.0877564869956986,4.714271674160434,4.802028161156133,-0.018274879707196556,-0.002585097423165879,-0.0877564869956986,0.008508967629437869,0.08839066581643754,0.9308806993038308,0.993285369825055,0.9979039075422546,0.999525168978149
IRC21,0.08277651771241645,3.8688674376214514,3.786090919909035,0.021863320100724167,0.037553102384754844,0.08277651771241645,0.17904197233755292,1.8598776999989586,0.8297839934563932,0.6460784472071633,0.9954936997189089,0.999525168978149
IRC22,-0.10737089971944869,5.055559248266955,5.162930147986404,-0.020796504434855555,-0.005106722150824878,-0.10737089971944869,-0.011105445094312216,-0.11536272422498282,0.8666682117913803,0.9861158593596359,0.9971016711919403,0.999525168978149
IRC23,-0.26730682773236003,2.8919687639837375,3.1592755917160975,-0.08461016456850501,-0.06892038228447434,-0.26730682773236003,-0.17104137310722356,-1.776767935842292,0.6169092112461332,0.7464310702178734,0.9954936997189089,0.999525168978149
IRC24,-0.5707389756264547,5.235386208109078,5.806125183735532,-0.09829946092537638,-0.0826096786413457,-0.5707389756264547,-0.47447352100131823,-4.928803617548444,0.4088974329350086,0.48630233251327065,0.9954936997189089,0.999525168978149
IRC8,0.7504870880863344,2.97335711800929,2.2228700299229556,0.33762076863861723,0.3533105509226479,0.7504870880863344,0.8467525427114708,8.796016660480925,0.6528639602299067,0.6131912190197717,0.9954936997189089,0.999525168978149
IRC9,-0.03317016388952876,6.984929703640249,7.018099867529778,-0.00472637387834778,0.010963408405682898,-0.03317016388952876,0.06309529073560771,0.6554302473437081,0.9104670193397625,0.8310571515721215,0.9979039075422546,0.999525168978149
IRE1,-0.8739794660660589,5.4447770801546636,6.3187565462207225,-0.13831510356080898,-0.1226253212767783,-0.8739794660660589,-0.7777140114409224,-8.07884837265235,0.3404819862079966,0.3854985601764639,0.9954936997189089,0.999525168978149
IRS4,0.7763352620521822,5.866448141850104,5.090112879797922,0.15251828012171761,0.1682080624057483,0.7763352620521822,0.8726007166773186,9.064526003385938,0.36396758483898534,0.3188249719744482,0.9954936997189089,0.999525168978149
ISC1,0.8145601284943074,2.1415381644482387,1.3269780359539314,0.6138459766658764,0.6295357589499071,0.8145601284943074,0.9108255831194438,9.461603715125577,0.5758595366119823,0.5339290299177711,0.9954936997189089,0.999525168978149
ISC10,-0.19574745620985112,6.032938098482346,6.2286855546921975,-0.03142676805419894,-0.01573698577016826,-0.19574745620985112,-0.09948200158471465,-1.0334133046179816,0.5489671150200717,0.7561274421272921,0.9954936997189089,0.999525168978149
ISF1,-0.5367220849822409,4.69526737438556,5.231989459367801,-0.10258470303705369,-0.08689492075302302,-0.5367220849822409,-0.4404566303571045,-4.575438116116206,0.4835091135967597,0.5599079891194342,0.9954936997189089,0.999525168978149
ISN1,-0.11484929557493784,3.697671842552345,3.8125211381272828,-0.030124238375069577,-0.0144344560910389,-0.11484929557493784,-0.018583840949801367,-0.1930478697905492,0.8623279614849988,0.9775449307023989,0.9954936997189089,0.999525168978149
IST1,-0.21404453340884988,7.468020942455239,7.682065475864089,-0.027862888448600975,-0.012173106164570298,-0.21404453340884988,-0.11777907878371341,-1.2234822890761001,0.5352481522508836,0.7275064586548573,0.9954936997189089,0.999525168978149
IST3,0.3239087001302897,0.8571439959798348,0.5332352958495451,0.6074404726233316,0.6231302549073623,0.3239087001302897,0.4201741547554262,4.364744927363714,0.7822148112173407,0.721120138729052,0.9954936997189089,0.999525168978149
ISU1,-0.2862466445295304,5.6999445095001064,5.986191154029637,-0.04781782558628151,-0.03212804330225083,-0.2862466445295304,-0.18998118990439394,-1.9735136622394007,0.5574681100281997,0.6926244062650525,0.9954936997189089,0.999525168978149
ISW1,-0.09869158182301296,2.0353869207420607,2.1340785025650737,-0.0462455255063906,-0.030555743222359922,-0.09869158182301296,-0.002426127197876493,-0.02520246964317553,0.9598409470318799,0.9990121730399899,0.9979039075422546,0.999525168978149
ISW2,0.3623990602062501,3.488929394412636,3.126530334206386,0.1159109368750899,0.13160071915912058,0.3623990602062501,0.4586645148313866,4.764580571685389,0.8031277254600095,0.752993663619158,0.9954936997189089,0.999525168978149
ISY1,0.014417667426926073,4.2855200768107045,4.271102409383778,0.0033756314049623102,0.019065413688992987,0.014417667426926073,0.11068312205206254,1.149769899109388,0.9696902705234147,0.772855971661333,0.9988932433072789,0.999525168978149
ITC1,0.1513290272074368,7.9588776749127375,7.807548647705301,0.019382399525863164,0.03507218180989384,0.1513290272074368,0.24759448183257327,2.5719972216068707,0.649972810766566,0.47238936388317254,0.9954936997189089,0.999525168978149
ITR1,-0.38893379467513167,4.3411340518062405,4.730067846481372,-0.08222583846539407,-0.06653605618136339,-0.38893379467513167,-0.2926683400499952,-3.0402218655660382,0.06660948755670701,0.1327333470756926,0.8599905093859864,0.999525168978149
ITR2,-0.2131006848234822,9.745648583159094,9.958749267982576,-0.02139833819379326,-0.005708555909762582,-0.2131006848234822,-0.11683523019834574,-1.213677644314975,0.039207644623581235,0.17116053474015422,0.698509378237992,0.999525168978149
ITT1,-0.2827807921134111,7.017490572810126,7.300271364923537,-0.03873565487882011,-0.02304587259478943,-0.2827807921134111,-0.18651533748827465,-1.9375105868930522,0.537968620075857,0.6798961987553271,0.9954936997189089,0.999525168978149
IVY1,0.04375902266545495,6.2892557204094395,6.2454966977439845,0.0070064920026715735,0.02269627428670225,0.04375902266545495,0.14002447729059142,1.4545662079492092,0.9240984496702729,0.7630672944560146,0.9979039075422546,0.999525168978149
IXR1,1.691456488475888,1.791597456282013,0.10014096780612486,16.890754358901198,16.90644414118523,1.691456488475888,1.7877219431010245,18.57075261382728,0.21713317628097192,0.19792120725187953,0.9954936997189089,0.999525168978149
IZH1,-0.3275459491402204,4.058805745035349,4.38635169417557,-0.07467389119188807,-0.058984108907857394,-0.3275459491402204,-0.23128049451508392,-2.4025284606581274,0.6960009595127816,0.7804097918744222,0.9954936997189089,0.999525168978149
IZH3,0.4127664841036056,4.839271881467491,4.4265053973638855,0.09324883786415808,0.10893862014818875,0.4127664841036056,0.5090319387287421,5.2877944711417335,0.6149491317751531,0.5424321800792048,0.9954936997189089,0.999525168978149
