name,LogFC,pvalue,padj
ATG26,0.07227714969376986,0.9161047861988262,0.9996574544641568
ATG27,0.23072448761772676,0.7702600076057526,0.9996574544641568
ATG29,-0.06225401301118966,0.9472218257875522,0.9996574544641568
ATG3,0.23150355844376727,0.533384257391112,0.9996574544641568
ATG31,0.1949294189014107,0.7499511781004249,0.9996574544641568
ATG32,-0.3033552709642274,0.5050883114886382,0.9996574544641568
ATG33,0.11483281557306226,0.6692681739439407,0.9996574544641568
ATG36,0.1556555177770055,0.5813416979805162,0.9996574544641568
ATG38,0.11690971692449413,0.8614503822181871,0.9996574544641568
ATG39,0.13120403221664234,0.7520676428686702,0.9996574544641568
ATG40,-0.10022140064979058,0.8878997295588464,0.9996574544641568
ATG42,0.13404037853394693,0.8109717615482916,0.9996574544641568
ATG5,-0.10516946100581817,0.8499349996429079,0.9996574544641568
ATG7,0.04446326469212909,0.8970704351248114,0.9996574544641568
ATG9,0.2682248953843949,0.678160150321079,0.9996574544641568
ATO2,0.3646734540446789,0.6437918992003835,0.9996574544641568
ATP19,-0.28124531090605503,0.559879314969925,0.9996574544641568
ATP20,1.060790713555849,0.2921418500388775,0.9996574544641568
ATR1,-0.8551640434976633,0.3726306618231182,0.9996574544641568
ATR2,0.04134523263274884,0.938836488435539,0.9996574544641568
ATS1,0.27825926518889055,0.7269069956426456,0.9996574544641568
ATX2,-0.2933384568457754,0.6871006165863447,0.9996574544641568
AUS1,0.08743397405565413,0.9145795243174284,0.9996574544641568
AVO2,-0.3133324433125939,0.48798745512117175,0.9996574544641568
AVT1,0.3449062900171953,0.5512331717402001,0.9996574544641568
AVT2,0.3738586620686738,0.5240184784692021,0.9996574544641568
AVT4,0.05350416914431541,0.8738322011625872,0.9996574544641568
AVT6,-0.24661615150372573,0.6493500522812521,0.9996574544641568
AVT7,-0.24286786260533078,0.5291198596937555,0.9996574544641568
AXL2,0.06791667399043733,0.9215023318168197,0.9996574544641568
AYR1,0.04298922919163654,0.8746879901811999,0.9996574544641568
AYT1,0.046202076431675766,0.9452371871405827,0.9996574544641568
AZF1,0.1608726201559085,0.7773624547485972,0.9996574544641568
BAG7,0.14363452859835432,0.6597914112622927,0.9996574544641568
BAP2,0.2849845437191727,0.4090466268411811,0.9996574544641568
BAP3,0.04081745452965118,0.9586057048061422,0.9996574544641568
BAT2,-0.014460986836603233,0.9678705044897842,0.9996574544641568
BBC1,-0.6000267454408035,0.6654365551389406,0.9996574544641568
BCH1,0.07733262958002955,0.8404547845093192,0.9996574544641568
BCK1,0.008262399352658292,0.9870807334629359,0.9996574544641568
BDF2,0.4184698019061185,0.7043173339343365,0.9996574544641568
BDH1,0.13122938056590389,0.7046858296244525,0.9996574544641568
BDH2,-0.15652593053617028,0.8174301507775874,0.9996574544641568
BEM1,0.3656077518659518,NA,NA
BEM2,0.06255252164053612,0.9103096372422178,0.9996574544641568
BER1,-0.110954716759086,0.7344903355435591,0.9996574544641568
BET1,-0.089698881983666,0.8759194431524934,0.9996574544641568
BFA1,-0.227967573048236,0.572778499693201,0.9996574544641568
BGL2,-0.542577172212604,0.37419808110966046,0.9996574544641568
BIM1,0.3347423070341034,0.15404746134885344,0.9996574544641568
BIO2,0.0686946865736429,0.8786582709735957,0.9996574544641568
BIO3,-0.2410038287273153,0.4285409524096943,0.9996574544641568
BIO4,0.05446188661978363,0.9032064926785227,0.9996574544641568
BIO5,0.19956796225799506,0.43271480656450506,0.9996574544641568
BIT2,0.04441032175852849,0.9285355965371114,0.9996574544641568
BIT61,-0.3162043166172882,0.5697214475532068,0.9996574544641568
BLI1,0.1051217304759611,0.904982974057229,0.9996574544641568
BLM10,-0.18639437215900315,0.7273741704474065,0.9996574544641568
BLS1,0.010623193877246062,0.9787326643305636,0.9996574544641568
BMH1,0.013438283230799576,0.9754733754970473,0.9996574544641568
BMH2,-0.33336217732720075,0.7781342537390813,0.9996574544641568
BMT2,0.0012947738242826078,0.9970627036561817,0.9996574544641568
BMT5,-0.009891300361989201,0.9853635827602147,0.9996574544641568
BMT6,0.1322656192174952,0.8589792513131771,0.9996574544641568
BNA2,0.015162810520138417,0.9782909375463781,0.9996574544641568
BNA3,0.17919849059344856,0.847438872601657,0.9996574544641568
BNA4,-0.7857091285469057,0.30443143666321704,0.9996574544641568
BNA5,0.02770664136043434,0.9231566613716059,0.9996574544641568
BNA7,0.08793983664570167,0.7750224679520874,0.9996574544641568
BNI1,0.20984715294693873,0.7610773966210269,0.9996574544641568
BNI5,0.05452614047673318,0.8143229857679151,0.9996574544641568
BNR1,-0.09954726592824843,0.9410176749327057,0.9996574544641568
BOI2,0.028632652198249238,0.9771056636404909,0.9996574544641568
BOL1,-0.1708646472958866,0.6029928104185285,0.9996574544641568
BOL3,-0.037761820989005004,0.9538963599394188,0.9996574544641568
BOP2,0.2498200370663066,0.7186646364579319,0.9996574544641568
BOR1,0.024851778298820768,0.9589030885380316,0.9996574544641568
BPH1,-0.15879020147724093,0.5734790574945579,0.9996574544641568
BPT1,-0.04542002691313768,0.9102239032582253,0.9996574544641568
BRE1,-0.13053111924107913,0.7155847474108874,0.9996574544641568
BRE2,-0.02177722696500307,0.9510785112200677,0.9996574544641568
BRE4,0.1438791391081909,0.7845258823832619,0.9996574544641568
BSC1,0.08004696949021443,0.8481182246010698,0.9996574544641568
BSC2,0.12859644240219117,0.7953732247223055,0.9996574544641568
BSC4,0.04642070686890029,0.8606325613180561,0.9996574544641568
BSC6,0.3393954191031361,0.6587263612469936,0.9996574544641568
