name	pd1	pd2	pd3	pg1	pg2	pg3	rd1	rd2	rd3	rg1	rg2	rg3	yd1	yd2	yd3	yg1	yg2	yg3
YDL032W	0	0	1	0	0	0	0	0	0	0	0	0	8	15	11	0	8	0
YDL038C	406	69	21	62	52	72	85	8	104	94	27	115	473	353	508	103	111	74
YDL041W	12	6	1	294	215	28	8	0	1	285	183	62	932	780	749	374	358	152
YDL050C	2	3	0	2	6	0	7	0	0	5	2	0	13	6	4	0	0	3
YDL057W	0	0	0	0	1	0	0	0	0	0	2	0	43	47	30	4	14	4
YDL071C	297	228	53	159	160	109	232	127	169	158	163	96	689	519	440	148	143	59
YDL086W	216	422	287	316	233	71	390	179	140	281	274	126	1125	909	840	277	219	119
YDL094C	2	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
YDL109C	968	2335	1456	1675	1632	1007	721	1070	918	1557	1604	1921	2479	1737	2543	2200	2087	1200
YDL114W	392	59	249	153	48	75	176	36	109	213	38	120	540	495	413	165	145	70
YDL118W	0	2	1	0	10	12	0	22	0	2	19	11	441	224	209	82	86	54
YDL124W	636	201	6	137	73	10	93	49	23	140	86	13	498	400	388	129	104	42
YDL158C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YDL159W-A	2747	4226	6380	1652	3153	2499	2465	4173	2961	1861	3295	2461	6629	5817	4213	3734	5336	1941
YDL162C	123	18	156	123	85	47	137	15	39	130	137	25	687	492	431	113	170	81
YDL163W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YDL172C	0	43	70	27	100	21	30	42	1	39	100	30	353	391	333	70	94	64
YDL177C	2	174	483	59	80	116	4	279	142	58	114	157	802	609	561	148	182	95
YDL186W	797	181	187	242	48	108	765	122	122	295	84	144	896	612	725	201	206	87
YDL187C	16051	14206	27503	13830	10306	13042	10797	6640	12202	14091	9347	20028	6956	5399	7517	14440	12262	8963
YDL199C	122	171	562	234	105	140	256	294	247	180	111	293	1639	1151	1167	329	391	131
YDL211C	804	1561	1674	650	1348	1016	964	1392	1313	764	1124	1167	964	698	603	846	1788	725
YDL218W	759	1169	1981	1084	1373	839	586	881	979	1063	1322	1345	2106	1234	1843	1846	1475	983
YDL241W	868	123	321	435	74	125	857	103	152	545	110	165	1225	1053	968	281	294	156
YDL242W	1184	709	2823	796	559	994	1118	433	1389	1002	576	1283	2813	1707	2281	1176	913	474
YDR003W-A	861	698	1579	958	742	457	1438	915	764	961	939	901	2565	1846	1684	1200	1295	654
YDR008C	0	0	0	0	0	0	1	0	0	0	0	0	30	48	20	3	8	0
YDR010C	59	38	124	79	54	89	76	139	99	123	80	138	1100	924	943	251	262	129
YDR015C	2165	1260	1276	1195	904	868	1533	736	933	1388	725	1160	2767	1817	2251	1942	1633	615
YDR018C	1816	3176	3027	1527	2050	1517	1639	2198	1772	1887	2137	1941	2548	1834	1792	1996	2771	1152
YDR029W	107	118	56	185	179	102	89	130	70	164	124	100	881	642	598	201	239	105
YDR034W-B	0	2	12	5	2	0	10	0	1	4	2	6	0	8	2	2	2	2
YDR042C	0	0	0	0	0	0	0	0	0	0	0	0	68	90	42	12	13	4
YDR048C	160	348	41	57	81	44	142	89	37	74	85	137	259	403	172	129	208	48
YDR061W	1141	1644	1531	361	1144	798	477	1591	932	361	1153	1514	1137	999	735	865	1360	508
YDR094W	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	0
YDR095C	407	354	331	209	480	168	335	384	263	328	439	268	1337	1153	1021	332	512	203
YDR102C	292	199	98	209	82	72	256	44	42	250	93	87	744	562	636	185	159	116
YDR109C	1233	820	1784	864	631	576	1093	687	817	1007	570	903	2705	1432	2054	1132	951	499
YDR124W	517	256	189	366	145	123	204	350	148	288	92	280	1164	958	907	296	311	145
YDR131C	615	481	635	490	331	228	602	467	141	544	303	445	1867	1643	1570	582	504	244
YDR133C	202	182	355	100	113	276	160	129	412	198	137	394	866	685	732	283	323	130
YDR149C	0	0	12	1	0	15	0	1	9	0	0	16	122	174	122	47	117	28
YDR154C	870	109	937	545	151	297	644	106	378	542	164	416	1587	1168	1238	749	719	383
YDR157W	0	0	0	0	0	2	0	0	0	0	0	2	2	2	0	0	0	0
YDR194W-A	4837	3526	6036	2938	2440	2525	3413	1879	2947	3312	2259	3880	5177	3261	4369	4139	3079	1500
YDR203W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
YDR210W	1743	2678	4720	986	2360	1845	927	2111	1950	1056	2330	2288	1312	1156	880	1371	2840	1159
YDR220C	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
YDR222W	50	0	2	5	6	6	9	8	0	2	4	6	42	32	25	19	12	6
YDR230W	0	139	0	0	208	0	0	181	0	0	161	0	19	32	21	10	8	8
YDR239C	2	158	4	32	54	7	0	7	30	21	20	44	205	197	184	73	76	26
YDR246W-A	1096	1237	2955	819	1079	1091	849	985	1283	997	1068	1683	1699	1077	1341	1372	1200	775
YDR248C	381	208	274	378	241	234	255	113	49	464	244	296	1160	969	938	393	358	215
YDR250C	748	1389	2493	618	1606	1273	687	1760	1430	633	1522	1542	1138	972	743	1033	2082	911
YDR262W	2090	940	1661	1318	711	904	1837	719	1311	1635	768	1279	4270	2542	2999	1626	1274	808
YDR269C	136	282	93	194	110	96	65	54	64	165	100	167	1493	1212	1172	383	310	172
YDR271C	75	118	96	60	73	17	58	27	7	50	108	55	800	591	471	173	146	81
YDR278C	224	647	898	232	800	381	308	634	446	234	731	612	482	378	267	386	831	345
YDR290W	2063	1764	2549	3383	2948	1855	1380	982	1086	2987	2700	3738	2573	2488	3049	5522	5843	3385
YDR338C	402	333	148	304	193	132	326	135	164	427	252	117	1250	699	902	320	232	94
YDR344C	233	565	1389	149	225	149	206	249	171	170	281	238	1057	951	798	223	338	121
YDR391C	92	76	210	57	52	76	89	114	81	102	72	115	706	435	499	125	114	78
YDR415C	714	2242	4421	766	1327	1775	1053	1729	1864	761	1608	2297	1286	1005	1181	1159	1806	1222
YDR417C	219	21	65	114	97	16	31	87	0	114	56	31	423	411	246	301	482	181
YDR426C	372	197	313	372	195	155	229	113	184	292	172	153	425	291	464	483	435	219
YDR431W	75	226	65	54	169	37	68	142	14	72	107	11	386	306	283	110	128	40
YDR444W	1122	2880	5518	776	2235	2369	1079	2048	3082	942	2306	3043	1100	954	871	1167	2408	1093
YDR445C	1925	4138	6148	1475	2817	2543	1577	3024	2981	1519	2882	3638	1532	1076	1046	1375	3004	1433
YDR455C	20	43	5	47	17	6	19	39	14	72	12	36	328	297	223	40	92	27
YDR476C	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
YDR491C	27	8	33	7	16	2	8	16	31	17	41	67	62	79	67	28	20	22
YDR509W	159	64	551	225	30	169	461	60	301	284	42	285	849	664	678	286	227	118
YDR524C-B	39	3	2	10	14	4	23	8	13	11	11	2	136	101	89	23	33	17
YDR524W-A	144	39	173	81	51	20	139	94	80	103	49	65	402	316	299	113	142	70
YDR535C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR537C	353	43	5	67	34	13	87	25	4	115	60	43	555	475	340	101	92	76
YEA4	66	73	158	2356	1998	1145	70	31	37	2134	1796	2688	2431	1573	2459	2104	2002	1106
YEA6	557	884	1263	560	626	346	661	872	350	637	594	577	1600	1275	1115	544	785	225
YEF1	592	143	378	178	115	55	198	161	59	230	89	64	924	607	730	218	183	91
YEH1	550	985	795	590	577	620	510	898	833	616	717	931	1653	1112	1025	1032	1003	402
YEH2	50	17	66	10	36	46	9	26	53	43	18	76	453	377	412	98	123	50
YEL008W	62	38	9	53	59	23	74	63	42	65	55	10	500	374	346	69	95	62
YEL010W	6	0	0	0	0	2	2	0	0	2	0	0	2	4	7	0	0	0
YEL014C	7	80	126	28	130	77	102	144	90	49	133	89	672	596	556	159	103	80
YEL023C	753	545	1012	356	420	319	713	242	382	535	438	363	2214	1628	1637	450	514	234
YEL025C	61	50	48	30	44	87	24	179	88	26	101	107	201	217	152	127	189	37
YEL028W	14	571	620	141	64	91	47	72	52	140	118	127	916	686	661	147	271	99
YEL045C	0	0	0	6	2	0	0	0	0	10	4	4	2	14	0	2	6	0
YEL067C	142	473	219	283	159	136	287	83	79	271	169	277	1466	1054	1061	303	294	107
YEL068C	114	161	178	1952	2370	854	203	77	62	2022	1881	1895	4073	2955	3327	2062	2104	1000
YEN1	2	83	135	4	13	64	16	2	77	11	6	72	228	153	171	63	41	27
YER010C	179	152	112	157	80	88	167	86	322	183	69	83	811	713	671	143	193	136
YER034W	1304	119	73	196	94	66	243	98	92	233	82	64	456	317	340	75	149	78
YER046W-A	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
YER066C-A	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0
YER067C-A	127	436	310	120	170	193	129	199	110	78	161	363	833	562	660	155	241	96
YER068C-A	135	64	27	70	67	68	35	26	73	72	28	86	579	530	451	128	123	74
YER079W	203	304	311	144	261	155	258	345	216	226	211	298	528	414	368	226	346	183
YER084W	0	2	6	0	2	0	0	2	8	0	0	2	24	0	19	6	6	2
YER087C-A	127	49	113	40	37	54	49	27	37	57	59	89	226	179	218	47	72	36
YER097W	4153	2936	9915	3020	2604	2862	3045	2411	3725	3059	2876	7146	1687	1075	1539	3230	2486	2204
YER108C	536	280	435	184	71	90	208	70	205	289	123	127	801	637	590	138	167	98
YER121W	151	234	503	209	132	199	236	191	306	240	236	278	1418	1175	1193	331	393	157
YER134C	696	1630	1530	359	991	758	469	1206	767	452	958	1046	1543	1229	1135	724	1363	600
YER135C	131	144	329	206	139	138	115	54	47	209	155	268	1098	848	874	304	298	172
YER137C	1180	1091	1895	1574	1440	1096	1235	912	902	1693	1288	1545	1725	1142	1385	1809	1567	736
YER152C	271	220	225	188	108	54	193	105	48	214	88	57	584	548	466	170	147	67
YER158C	262	265	92	288	189	141	169	224	110	424	206	182	2102	1630	1438	534	516	267
YER181C	1342	1210	1496	456	1067	542	600	890	608	639	904	838	4660	3547	3334	938	1040	561
YER186W-A	3790	2280	3925	1789	1223	1062	3225	2068	1495	1839	1270	2230	6424	4944	4656	1672	1336	696
YER187W	8396	6887	12361	6776	5143	5614	6719	3605	4984	7743	5538	8199	16776	10065	13968	9888	7235	4089
YET2	384	152	820	192	114	132	315	126	120	244	84	170	700	497	519	171	159	75
YFH7	734	1011	1484	414	661	602	777	667	597	553	608	743	1491	1144	1242	755	892	419
YFL006W	63	263	103	106	87	30	151	208	63	128	126	34	586	426	389	171	182	50
YFL012W	55	92	40	86	40	43	80	40	92	81	45	68	481	307	298	86	81	40
YFL013W-A	16	58	9	18	5	15	14	11	55	33	13	25	153	154	68	25	31	8
YFL015C	138	85	108	95	93	59	193	84	39	131	126	55	435	328	297	91	128	56
YFL019C	130	24	70	32	30	42	58	7	62	36	12	62	170	158	127	49	37	33
YFL032W	342	146	450	234	158	186	349	181	189	204	148	245	696	372	460	302	293	209
YFL040W	523	149	258	165	73	97	137	77	93	199	84	85	737	515	556	148	187	63
YFL041W-A	0	0	1	3	6	0	2	0	0	4	3	3	12	3	4	0	14	2
YFL043C	446	1182	1175	498	1091	759	581	925	850	618	962	1022	931	835	607	593	1510	597
YFL051C	116	133	144	147	112	87	196	219	118	159	114	110	924	578	599	129	180	55
YFL063W	316	594	587	540	446	270	867	256	272	590	470	428	3865	2911	2881	721	797	377
YFR006W	726	245	702	242	195	203	411	351	222	270	199	207	1000	762	705	241	269	94
YFR012W-A	1487	912	612	239	438	388	217	467	542	270	401	568	1988	1503	1309	660	720	244
YFR018C	225	122	322	140	97	53	147	175	132	157	127	105	845	551	618	189	156	98
YFR024C	128	96	161	2182	2044	1124	76	44	49	2156	1752	2131	3570	2598	3196	2298	2003	922
YFR035C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YFT2	770	436	1011	354	310	287	488	324	370	361	358	474	1499	758	1069	578	413	343
YGK3	9	22	77	13	0	16	13	0	8	8	8	19	41	19	19	7	8	2
YGL006W-A	1338	1147	1522	1094	692	717	1613	548	1163	1217	631	866	3116	2212	2542	1351	1061	525
YGL041C-B	145	92	153	198	154	52	113	75	53	152	169	100	320	387	206	147	265	44
YGL088W	0	0	0	0	0	0	0	2	0	0	2	0	14	20	14	4	5	4
YGL114W	368	61	225	200	85	75	442	82	133	246	143	104	954	791	736	234	295	123
YGL132W	16	15	11	8	21	2	32	11	11	7	8	8	74	78	52	20	29	17
YGL138C	22	2	10	7	16	10	20	1	15	10	19	12	94	92	77	18	27	23
YGL140C	3275	6414	6590	2805	4383	2719	4262	4924	3712	3471	4683	3915	6906	6035	4223	4479	6373	2186
YGL149W	98	80	17	95	10	14	48	0	11	107	27	50	556	558	384	99	184	51
YGL152C	713	124	459	196	132	127	308	118	148	242	193	148	1426	1170	1182	450	419	150
YGL159W	1561	1021	1532	624	528	427	1246	668	530	795	555	749	3591	2587	2812	803	897	362
YGL165C	178	52	1021	270	158	204	271	304	267	335	180	322	1419	1080	1077	358	347	148
YGL176C	2214	4742	4551	1728	3146	2155	2446	3529	2509	2098	3101	3131	3989	3784	2908	2690	3910	1486
YGL177W	482	207	150	324	82	90	387	176	47	304	136	128	838	605	722	268	225	95
YGL199C	198	218	631	203	271	252	233	233	301	295	253	409	1903	1519	1416	352	424	205
YGL214W	10	2	6	180	154	41	12	14	1	164	140	96	698	662	443	246	377	153
YGL217C	144	403	93	89	269	81	137	681	193	97	270	142	597	635	410	237	508	120
YGL218W	0	0	1	0	2	1	2	2	0	4	0	0	40	63	24	4	9	6
YGL230C	383	234	244	233	230	111	308	133	161	326	209	146	1707	1211	1219	404	375	190
YGL235W	704	557	1346	516	377	403	465	513	428	698	463	540	2444	1756	1747	766	753	396
YGL242C	274	106	350	250	105	185	272	54	129	344	92	205	1397	912	883	227	240	128
YGL260W	150	170	736	97	165	336	191	148	341	160	187	445	833	620	567	253	441	164
YGL262W	228	105	46	105	64	58	190	32	47	103	58	66	988	670	616	165	191	97
YGP1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
YGR011W	3096	1206	2588	881	817	960	1355	921	1037	1096	744	1183	2650	1794	2076	1417	1016	537
YGR016W	953	2687	3881	901	1908	1722	981	1360	1985	804	2022	2249	1007	808	741	1263	2023	798
YGR018C	148	23	19	78	47	27	264	89	15	125	89	88	501	415	446	131	145	51
YGR022C	2301	867	2844	1223	500	1224	1534	554	1593	1471	585	1489	3335	1998	2408	1474	1225	662
YGR025W	1926	762	2022	1250	911	799	1501	632	760	1574	809	1068	2946	1759	2373	1264	885	574
YGR035C	202	189	336	154	67	156	224	75	142	216	85	114	656	467	461	133	137	67
YGR035W-A	0	0	0	2	0	0	0	0	0	2	2	2	2	0	0	0	2	0
YGR039W	133	116	153	169	67	43	137	65	22	173	36	124	593	427	487	121	119	65
YGR045C	4310	2992	6634	3321	2496	2843	2696	1815	2779	3462	2419	5021	1672	1303	1880	3111	2542	2329
YGR050C	229	120	439	173	122	77	193	104	142	140	147	287	111	74	94	182	191	235
YGR051C	431	489	365	321	185	162	390	183	192	372	183	187	1246	679	967	399	384	166
YGR054W	1585	651	1949	1085	617	682	918	402	637	997	594	1041	1910	1229	1652	1223	1063	490
YGR064W	0	0	0	0	10	0	0	2	0	2	18	1	97	117	43	62	121	10
YGR067C	264	182	11	105	134	14	78	182	21	177	158	68	548	420	491	184	165	90
YGR069W	17	60	32	26	34	16	141	40	37	36	41	53	284	251	189	54	73	47
YGR079W	647	212	365	352	342	373	239	185	324	326	333	496	786	411	511	592	495	270
YGR107W	282	192	174	134	164	89	258	142	289	132	159	114	301	268	185	177	223	92
YGR111W	34	2	76	33	23	24	33	22	6	72	20	31	329	366	242	112	195	47
YGR117C	951	217	373	294	213	246	401	222	231	357	215	291	686	365	498	373	192	111
YGR121W-A	6	3	9	0	2	0	0	10	4	5	10	3	0	2	4	2	0	4
YGR122C-A	676	252	1107	247	353	151	356	168	274	269	300	173	1592	1090	1018	432	409	196
YGR122W	43	6	30	85	62	7	8	6	2	87	30	13	855	557	630	171	131	62
YGR126W	131	59	115	96	13	22	231	27	98	124	33	67	318	281	247	93	90	59
YGR127W	228	6	42	52	33	53	162	41	61	107	16	42	315	228	230	80	140	35
YGR137W	9	0	63	9	0	17	1	0	53	27	0	51	135	96	95	44	34	16
YGR139W	1333	1125	886	669	621	379	1173	828	458	835	673	779	2981	2288	2488	666	809	359
YGR146C-A	5214	2849	9947	4104	3090	2265	3960	2481	2949	4507	3387	6681	3308	2334	2764	4333	3625	3977
YGR151C	1847	1425	1676	1424	728	878	1984	957	753	1847	759	835	2216	942	1621	1715	1220	554
YGR160W	0	0	0	0	0	0	0	0	0	0	0	0	12	43	10	10	10	0
YGR164W	8	4	26	10	14	1	10	10	10	13	11	6	28	27	25	12	12	20
YGR176W	691	313	685	85	394	346	71	390	521	155	329	452	402	297	336	295	415	278
YGR182C	9	39	167	55	229	114	31	25	110	72	200	147	1101	949	815	196	216	112
YGR201C	327	260	598	184	168	140	359	148	217	272	144	349	609	392	332	348	373	214
YGR204C-A	5053	3407	7770	5388	3247	3690	4154	2251	3396	5348	3258	4626	5312	3167	4386	5328	3936	2329
YGR210C	36	10	70	78	40	69	71	31	53	58	38	75	418	408	399	142	143	69
YGR219W	6	8	1	30	77	21	1	2	5	46	46	23	374	400	190	49	77	55
YGR259C	1781	3624	6380	1408	3580	2456	1358	3316	3105	1397	3398	3068	1888	1622	1233	1815	4133	1526
YGR266W	2153	2937	3489	2098	2577	2228	1889	2105	2174	2261	2480	2635	3773	2597	2665	2535	3070	1536
YGR273C	227	171	533	131	87	137	278	57	184	256	103	126	1305	979	925	313	298	150
YGR291C	561	234	805	311	268	323	355	262	415	427	317	587	1931	1521	1446	427	457	184
YHI9	986	924	1702	779	1132	829	642	1012	956	856	1197	1453	1216	738	814	1034	1375	655
YHK8	1534	809	1473	710	617	657	764	547	789	824	506	796	1640	914	1276	943	683	377
YHL005C	0	2	14	2	4	2	0	0	0	2	0	2	7	18	7	3	25	6
YHL008C	282	215	660	343	236	164	284	128	200	284	252	358	170	131	193	275	260	267
YHL012W	2265	1460	2523	1715	1119	927	1774	740	834	1667	1063	1746	961	550	982	1435	1122	830
YHL015W-A	1923	1183	4546	1648	1189	1278	1548	1005	1485	1684	1247	2999	1719	1323	1342	1801	1760	1645
YHL017W	4078	3997	9733	3725	3173	3250	2896	2212	3484	3969	2953	5438	2321	1608	2283	4140	3902	3048
YHL041W	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0
YHL042W	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YHM2	323	273	861	359	60	152	471	29	404	375	45	188	370	282	259	72	118	26
YHP1	134	35	290	86	38	91	61	4	146	123	12	130	496	392	377	113	105	57
YHR007C-A	3796	2006	3944	3534	2444	2465	2913	1496	2487	3350	2112	3982	3995	2341	3345	3821	3255	1792
YHR020W	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
YHR022C	21	7	95	16	32	16	18	11	23	27	14	49	14	16	17	19	30	27
YHR022C-A	45	33	58	62	42	12	34	32	31	40	27	56	70	61	60	69	56	45
YHR033W	21381	17648	40973	19550	14511	18894	12601	8421	13657	20197	14274	34424	10115	7246	10182	18710	17548	13934
YHR049C-A	451	1190	1797	532	1088	675	457	928	757	544	893	724	639	611	451	569	1346	440
YHR050W-A	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
YHR078W	543	2151	3482	454	1338	1300	738	1772	1739	513	1487	1379	1363	1260	1013	699	1602	561
YHR086W-A	6180	4176	7931	3564	3031	3354	5447	2727	4235	4331	2985	4153	4861	3173	4122	4501	3714	2095
YHR095W	678	391	1470	415	293	609	894	340	621	555	384	906	1637	985	1348	698	587	321
YHR112C	0	0	2	0	2	0	0	0	0	2	0	0	2	0	4	0	0	0
YHR125W	685	2492	1645	382	1195	958	473	943	1038	426	1074	990	567	478	418	464	1048	452
YHR127W	19	120	220	54	48	114	109	73	126	82	83	141	500	335	362	105	135	45
YHR130C	13686	11990	20117	10220	7462	9020	9159	4610	9356	11113	7251	14786	4053	2969	4432	8653	7794	6060
YHR131C	171	58	552	60	77	49	109	160	149	57	87	141	238	133	151	80	59	56
YHR138C	65	90	581	251	75	159	226	41	199	193	79	248	598	301	473	233	176	114
YHR139C-A	606	1079	972	279	698	576	215	448	1014	260	706	725	570	434	363	441	1116	386
YHR140W	7	0	13	4	6	1	10	9	6	4	4	8	77	27	53	8	12	13
YHR175W-A	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YHR180W	53	122	78	70	133	20	183	86	31	60	114	32	331	174	183	58	59	31
YHR210C	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIA6	5753	8260	14155	5520	5919	6551	5135	5615	6942	5966	5565	9578	4018	3107	4379	6668	7211	5175
YIG1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YIH1	673	554	1672	351	311	591	670	497	817	502	435	976	2217	1181	1714	853	557	417
YIL001W	2137	7230	7777	1831	4910	3313	2279	4164	4549	2105	4471	4418	3031	2544	2023	3222	6280	2315
YIL012W	123	141	128	2964	2516	1002	64	48	41	3098	2390	2229	3171	2330	2996	2090	2395	997
YIL014C-A|YIL015C-A	18179	16787	37615	29289	27089	28646	13422	8158	14157	28064	23042	53789	11664	8213	13579	26334	24589	25688
YIL028W	17977	13722	83790	17141	17406	23461	18525	17960	35346	17579	18500	60769	5198	3483	5928	9145	10857	13759
YIL032C	1700	3675	4814	1373	2911	1728	2173	3388	2374	1527	3129	2779	602	579	358	1082	2732	1078
YIL046W-A	543	470	487	343	323	159	750	457	253	412	387	205	972	642	642	326	527	210
YIL054W	878	975	759	2864	2429	1120	656	566	330	2975	2205	2062	4126	2881	3554	3038	2815	1110
YIL055C	135	131	127	3360	3043	1302	66	57	28	2868	2697	2380	2512	1740	2208	2199	2388	1259
YIL058W	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YIL059C	279	113	221	257	127	77	292	124	125	301	148	153	774	472	573	270	232	154
YIL060W	3277	7979	10758	2234	6389	4549	2796	4744	5256	2569	5930	5685	3677	3079	2516	3395	7616	2585
YIL067C	132	407	77	177	289	88	107	154	121	209	220	79	791	644	692	223	222	93
YIL086C	16349	18871	48175	87515	81014	73584	8008	6855	12987	74224	64995	184416	11241	8389	17551	49517	55018	72677
YIL089W	2459	1781	3215	2570	1787	1759	2316	1450	1952	2617	1908	2341	2554	1572	2264	2603	2025	981
YIL092W	5673	5411	10693	6110	4411	5560	4367	2289	3545	6422	4269	8594	3922	3130	4165	6300	5645	4622
YIL102C	355	242	437	286	279	179	383	286	179	367	241	242	1676	1180	1362	396	392	181
YIL108W	165	235	8	107	89	6	151	55	10	159	108	24	538	407	469	127	162	67
YIL134C-A	728	606	1583	760	561	605	784	622	626	829	550	1137	2238	1413	1732	1404	1143	665
YIL141W	149	315	190	121	167	20	343	167	93	160	128	43	577	404	412	141	101	66
YIL163C	259	342	61	242	156	49	345	221	63	311	189	60	735	480	538	141	133	69
YIL165C	0	0	0	0	0	0	0	0	1	0	0	0	7	11	0	2	8	0
YIL168W	9203	7175	17317	7398	5231	7133	6101	3366	6295	8378	5474	11550	3637	2776	3845	7062	6117	4699
YIM1	2	0	0	3	0	2	0	0	0	0	0	0	4	2	6	2	2	0
YIM2	0	0	0	0	0	0	0	0	0	0	0	0	22	20	12	0	6	0
YIP1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YIP3	78	74	131	79	64	33	81	68	19	69	55	68	637	455	483	261	202	80
YIP4	63	31	193	44	48	37	121	68	66	80	65	94	197	128	99	73	127	46
YIP5	1211	2106	3439	606	1902	1321	1019	1816	1759	781	1692	1776	1892	2068	1418	1470	2420	863
YIR016W	15189	12440	30812	13085	8374	12048	11114	6484	10449	14976	7993	21654	8627	6455	8913	13268	11733	8965
YIR018C-A	4	5	5	1	2	1	1	3	1	1	2	9	0	1	3	1	2	1
YIR020C	8	6	12	10	2	4	4	2	15	7	8	2	26	16	23	14	9	8
YIR020W-A|YIR020W-B	1180	1050	2622	1488	1191	1564	1133	977	1217	1145	1026	2366	1103	885	931	1202	1527	821
YIR021W-A	382	468	765	271	316	256	394	290	243	408	252	536	1894	1337	1352	392	364	149
YIR042C	250	221	543	126	101	184	209	144	390	156	84	204	1424	1191	1037	341	476	196
YIR043C	309	91	491	289	142	105	502	88	61	314	152	69	1369	1030	960	245	266	119
YIR044C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YJL007C	303	117	117	436	182	174	273	74	51	425	170	157	883	780	685	162	174	123
YJL012C-A	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
YJL017W	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0
YJL021C	191	26	1	149	43	5	165	41	0	150	37	10	580	413	391	105	147	54
YJL027C	0	0	0	3	0	0	0	0	0	0	2	0	28	60	19	6	31	0
YJL043W	585	512	392	654	351	215	726	350	255	680	403	209	2518	1774	1687	448	555	203
YJL047C-A	52451	35750	205131	42339	38472	71526	48607	42518	99330	43935	41524	160917	8264	5216	10949	20316	21093	29483
YJL064W	75	246	420	90	128	143	147	196	67	103	161	95	275	280	190	190	346	76
YJL067W	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
YJL068C	3503	2880	8388	1842	1813	2362	1574	1419	2775	2329	1928	4575	1486	1167	1504	2789	3100	2361
YJL070C	235	43	22	316	17	113	181	17	10	331	22	194	665	434	436	167	168	76
YJL077W-B	7968	2099	8118	16001	4905	2312	6952	1787	2553	12340	4403	8051	1091	621	881	8197	4519	5267
YJL107C	0	16	174	0	37	54	1	39	37	1	14	54	355	259	280	75	82	40
YJL118W	143	2	143	52	8	75	42	30	89	48	12	81	466	380	343	105	81	71
YJL119C	215	241	17	147	161	94	421	201	189	114	143	94	794	569	605	156	189	95
YJL120W	0	1	0	0	0	0	0	0	0	0	0	0	35	56	30	2	7	1
YJL132W	1595	1208	1667	742	767	677	1375	1072	1082	1014	845	856	2221	1262	1826	1106	954	441
YJL135W	321	636	1648	322	429	846	524	430	846	404	529	1024	1329	990	849	1105	1369	533
YJL136W-A	7707	4753	17424	6456	4703	3467	7367	4486	5440	7296	5207	10449	4392	2922	3640	8677	7098	7575
YJL150W	563	1412	1789	1051	1468	850	826	824	736	1215	1270	1438	1704	1067	1503	1242	1537	867
YJL152W	734	1998	1487	437	1649	642	607	1291	736	594	1528	737	679	716	538	520	1422	468
YJL169W	2328	4557	7269	1946	3531	2989	2512	2518	2997	2158	3424	4619	1097	946	798	4162	8688	4557
YJL175W	0	0	0	0	1	0	0	1	0	0	0	0	28	52	15	6	6	2
YJL182C	824	2000	1856	723	1744	1353	971	1264	1662	761	1564	1838	1055	830	708	886	1996	802
YJL193W	228	151	263	83	119	141	306	150	56	154	148	155	1039	802	785	181	218	114
YJL206C	16727	9473	27626	13220	9384	11559	9477	6048	8942	13328	8759	19937	8017	5947	8086	12738	11010	9190
YJL211C	430	623	710	256	113	319	506	291	612	283	154	285	1507	1079	1111	458	442	162
YJL213W	1747	1473	1877	1700	1284	1172	1502	875	1002	1823	1237	1627	916	645	997	1627	1432	1268
YJL215C	1052	1239	1339	1506	1326	1013	888	1053	878	1461	1252	1766	2256	1445	1977	1843	1649	1127
YJL218W	846	480	988	798	460	612	621	334	562	810	453	809	1237	625	933	850	574	433
YJR015W	731	1898	2282	412	1255	1160	387	1252	1273	460	1124	1229	1132	1004	815	712	1726	687
YJR018W	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
