name,delta,SE_delta,t_stat,df,pvalue,padj
CYB5,-1.2605382165683006,1.2437295514139748,-1.013514726843321,4.629766338548955,0.36081547130299035,0.999940343744442
RAD52,1.0583685182157434,1.0393294750573518,1.0183185829087942,4.421250703207366,0.36097262845181854,0.999940343744442
MPP6,1.78952150758776,1.756023621732953,1.0190759881816107,4.346319988685538,0.3614963558992707,0.999940343744442
RNH70,0.38567050207396125,0.3983392529573261,0.9681960771143937,7.774761552791591,0.36209554468203115,0.999940343744442
STE2,0.589947823685776,0.6091796421737677,0.9684299717906433,7.5016137790821915,0.3630102135456867,0.999940343744442
VSB1,0.42636042386255557,0.40721256612643764,1.0470217751830688,3.4158157618623703,0.36344707149464517,0.999940343744442
YEA4,-0.31980176750947376,0.31876227406492363,-1.0032610303323988,4.742375053492572,0.3641428803440666,0.999940343744442
YKL053W,-0.4991639185394403,0.49177561980882206,-1.0150237190153721,4.266438654893731,0.36415154123277227,0.999940343744442
UFD2,-0.6003101006388518,0.6114746733718815,-0.9817415614755318,5.980511144117168,0.3642586289170473,0.999940343744442
BIT2,0.6713678670043679,0.6965309188513215,0.9638737475021912,7.6324716632314304,0.3646490122183887,0.999940343744442
MSC3,1.3146203390389073,1.2204005036358474,1.077204028613851,2.822943203352965,0.3647300088516012,0.999940343744442
PSG1,-1.093389019127378,1.0997594972395284,-0.9942073897719086,5.108892651303296,0.3648493463324752,0.999940343744442
SWF1,-0.7277494829761482,0.7351700138348427,-0.9899063744180927,5.274825615682829,0.3654296453180067,0.999940343744442
USA1,-0.5236402071366717,0.539138104581487,-0.9712543088438429,6.594493371631487,0.3656873456406077,0.999940343744442
AIM11,1.2813446878489076,1.3070254591670205,0.9803517436190727,5.700950932886957,0.3666646257950499,0.999940343744442
PNT1,-0.9857428712441103,1.0238054224583344,-0.9628224754633266,7.139340661099497,0.3671067505381222,0.999940343744442
RTC6,-0.6509070657323983,0.6652444547069363,-0.9784479391401254,5.633461526631813,0.3679807347857564,0.999940343744442
SWD1,1.1842560237103905,1.1764599677269152,1.0066267074081054,4.243502459270359,0.3680140402681669,0.999940343744442
POM152,1.4389124875724844,1.357487307461466,1.0599822773026772,2.9522574431501662,0.3680694351881724,0.999940343744442
ICS3,0.9011529660065798,0.9378139567714476,0.960908034583876,6.881990875746406,0.36913451980082634,0.999940343744442
CYM1,0.38724427175923815,0.38398451037754094,1.0084893043693146,4.079205748281762,0.3692404352577724,0.999940343744442
QDR3,0.9082056349832603,0.9394581517029984,0.9667334658142194,6.1367831995962385,0.3702158781748151,0.999940343744442
YLR366W,1.020938972503176,0.9829350983716174,1.0386636657847683,3.2133867852821427,0.3707092948941585,0.999940343744442
PXP3,-0.21528257224921177,0.2242126730417637,-0.9601712933020136,6.609469465564244,0.37076666574581946,0.999940343744442
ARN1,-0.2578895500910168,0.268356465254846,-0.9609962250997408,6.520973080476789,0.37082153166289367,0.999940343744442
YME2,-1.5585449227056754,1.457026382694743,-1.06967515565722,2.648608673396914,0.3724416342680542,0.999940343744442
NUP2,2.031434648251162,2.0557471494367765,0.9881733990523711,4.453296152975103,0.3736711900180638,0.999940343744442
YLR363W-A,0.3364257358281746,0.34864093529495976,0.9649633814329611,5.64581672291768,0.37405564062013397,0.999940343744442
BAG7,0.247286831875682,0.24562354713628828,1.0067716827591893,3.772779607061821,0.3741781319646402,0.999940343744442
YER137C,0.23998197455726444,0.2502285506129629,0.9590511313333417,6.040846358587187,0.3743287011846961,0.999940343744442
CUE5,0.16569672959321124,0.17563329132105157,0.9434243835374204,7.624655900850104,0.37439197943120334,0.999940343744442
ECM34,-0.23755563960151527,0.2525514060953325,-0.9406229142586652,7.86688248964654,0.37487891718444855,0.999940343744442
ATG1,0.36091777030853045,0.3771618530388091,0.9569307378267463,6.018432978346096,0.3754461659884995,0.999940343744442
YLR169W,-0.44664536256272935,0.4605569274649058,-0.9697940383206233,5.026425921288243,0.3764683361316642,0.999940343744442
ASK10,-0.57984773304445,0.5711523760769104,-1.01522423320247,3.4112759651287186,0.3765036209524954,0.999940343744442
RBL2,1.3256775870747015,1.2232766477704173,1.0837103687795588,2.361858908870518,0.3766042525886915,0.999940343744442
DGR1,0.4147815036549982,0.39832420848864036,1.041316331811219,2.8800901296944863,0.3771343653640721,0.999940343744442
YBR224W,0.45839365293134904,0.4510340757005877,1.0163171202072256,3.319862285261937,0.3777262270529181,0.999940343744442
APE1,0.7927525244153699,0.7889681706097647,1.0047965861571837,3.573750533071498,0.3780940439205598,0.999940343744442
RPL21B,-0.9173385900232471,0.9750242256689161,-0.94083671551228,6.9651368887159935,0.37826429649401244,0.999940343744442
CVM1,-0.27605819571967327,0.27885271334780454,-0.9899785173521128,3.9944240750973683,0.37829778298394073,0.999940343744442
MMT1,-0.8690598752415113,0.9242848866227125,-0.9402510933798881,6.982531018543759,0.3784689074917098,0.999940343744442
TUS1,0.571025955648099,0.5906159300887925,0.9668312799525262,4.908851515084325,0.37881186216108914,0.999940343744442
YIR042C,0.2775909852770031,0.2908031541087984,0.9545666247249428,5.613755887522812,0.3790720226300364,0.999940343744442
LSP1,0.3228539165250872,0.3396990564356232,0.9504115787447637,5.887382689713122,0.37926959321748016,0.999940343744442
CAF130,-1.9381280685985969,2.045886680181409,-0.9473291396700149,6.101263772397552,0.3794650913835598,0.999940343744442
YAP6,0.24580835821492109,0.26125193696397025,0.9408862612521834,6.629078023688746,0.3797734245963131,0.999940343744442
ATP18,1.3535721784652364,1.4054067353287494,0.963117754056168,4.97785135305415,0.3799081209255752,0.999940343744442
TMA17,-0.434002361502253,0.423496273576599,-1.0248079819851206,3.0351701539861162,0.38008013259509704,0.999940343744442
YDR003W-A,0.34705074363865673,0.3672127482215477,0.9450944862874783,6.1679924545074725,0.3801459453128473,0.999940343744442
FOX2,-0.9828990227546948,1.0455687344789444,-0.9400616050789996,6.519885749024018,0.3806965804623286,0.999940343744442
ECI1,-0.6039232545420647,0.6497309405614613,-0.9294974532383942,7.619819539816873,0.38113463038164,0.999940343744442
KNS1,1.2613851503540925,1.3074184744167268,0.9647906734045724,4.710706855534129,0.3815246642030826,0.999940343744442
YOR263C,1.2226528958110294,1.2531844714250184,0.975636806623313,4.194948213952414,0.3820911041198636,0.999940343744442
ICS2,0.4951138706725646,0.5316372458319029,0.9313001949248558,7.057161299296867,0.38245287672210954,0.999940343744442
MET2,0.18803784526785083,0.19917610874521016,0.944078315679881,5.839872840619257,0.38252989752525474,0.999940343744442
MRX8,0.5174736123564752,0.5524505284512704,0.9366876954704906,6.424683953924887,0.3827803893264256,0.999940343744442
MLF3,-0.11169034479445372,0.11511800806496154,-0.9702247864767294,4.3131583503524595,0.3831423298702169,0.999940343744442
EMI2,0.4090809391032817,0.4406928895492288,0.9282676185715589,7.211569229644713,0.383286522722235,0.999940343744442
PAR32,-0.22168155506191312,0.23140334748565544,-0.9579876759373804,4.818946530677612,0.3836256007432247,0.999940343744442
CHM7,0.30048651781774804,0.3156838725345575,0.9518589448526681,5.126841765077216,0.3838557654037323,0.999940343744442
OSH3,0.3135230273203975,0.3339718135132264,0.9387709220795692,5.865413702856801,0.38487826469376335,0.999940343744442
YEH1,0.37088008151011387,0.38863136162328993,0.954323603635512,4.655463486982137,0.38680151888769454,0.999940343744442
NCA3,0.6192325213242746,0.6753048710689014,0.9169673548246838,7.570488005309662,0.3874380714429333,0.999940343744442
SRT1,0.8655595410502981,0.9372199579361453,0.9235393823199723,6.49790342687691,0.3887334447875706,0.999940343744442
MRPL39,0.8194400023096851,0.8894734664231128,0.9212641334934284,6.6474707311547805,0.38912309641205217,0.999940343744442
LOT5,0.7997370633382381,0.8427562143507122,0.9489542167949274,4.656879023264542,0.3892452770598868,0.999940343744442
MKK2,0.3050213145783838,0.3300820559083269,0.9240772381249855,6.306978688727011,0.3894319742124318,0.999940343744442
ATG36,0.16622634494692878,0.1802133583133377,0.9223863674850915,6.363914165409713,0.389957067257518,0.999940343744442
RPL36A,1.1711957565023106,1.2584554615816876,0.930661268719272,5.635034541410692,0.3901590443937222,0.999940343744442
CIN1,-0.5594258522823976,0.5887786062912137,-0.9501463645329905,4.479099144794571,0.3904385263019396,0.999940343744442
RTC3,1.4914097945479683,1.4921552666235236,0.999500405827577,3.0253307600727757,0.3906504632468771,0.999940343744442
ENV9,0.41411412880032916,0.44929136370506223,0.9217050721504071,6.058460408237454,0.3919079713123669,0.999940343744442
DOT6,-1.3515303739007227,1.4704416089982273,-0.919132297148123,6.088833389905143,0.39298161662259745,0.999940343744442
YLR112W,1.1127186974301813,1.1728507592935618,0.9487299970717505,4.287904315491056,0.3931038292013685,0.999940343744442
IAH1,0.4983730355647751,0.5477594163614702,0.909839284690444,7.009188174301831,0.39311834398578754,0.999940343744442
AIP1,-0.22891749329954258,0.23725669977516226,-0.9648515448308841,3.7076747849344547,0.39324419262060945,0.999940343744442
VOA1,-0.8359239414260984,0.8481994106524605,-0.9855276140584447,3.1756660726253187,0.3933708869140858,0.999940343744442
EMP47,0.5239042058390266,0.5586638380084156,0.937780772971983,4.730409928032935,0.3937245610250911,0.999940343744442
SNQ2,-0.5922156016286984,0.6376544375255969,-0.9287406575993999,5.237293289176988,0.39381624491454287,0.999940343744442
YGL132W,0.7294319248974348,0.7826849717688446,0.9319610714499098,5.030623304044486,0.3938883532596342,0.999940343744442
MTM1,1.3219208296260097,1.438576968591,0.918908656601636,5.937334518489004,0.39394226721862413,0.999940343744442
MRX12,0.5040506500372901,0.5457889617464933,0.9235266474139694,5.512955751756442,0.3943577639046203,0.999940343744442
ADH6,-0.3557359321689839,0.3933886766951784,-0.9042861506779715,7.345302429554079,0.3945341331116871,0.999940343744442
YNK1,-0.29197752379591524,0.31721280968316296,-0.9204468258628865,5.680713455145422,0.3947461970823365,0.999940343744442
YMR057C,0.5503606031155579,0.5967721078658723,0.9222290986147335,5.433702458863229,0.395512921976224,0.999940343744442
DDE1,0.7684900746008214,0.7995097139314206,0.9612016729877282,3.6468729118273377,0.395754630210986,0.999940343744442
PNG1,0.5386480686667428,0.5960621006384029,0.9036777679537622,7.099188067263757,0.3957945982350846,0.999940343744442
VTC1,1.6392879342477609,1.7414575145419418,0.9413309946174284,4.316572462993834,0.3961717814992593,0.999940343744442
CPR2,0.8227711251030936,0.8990220891238888,0.9151845489190338,5.709683756727045,0.3970984059663394,0.999940343744442
YGR266W,0.2529959406875273,0.27943121781176755,0.9053961209801269,6.595842045271832,0.39712131217929253,0.999940343744442
HPM1,-0.3176685916841864,0.3328364211787455,-0.9544285765336556,3.7108655869349962,0.3978132793817126,0.999940343744442
YBR232C,-0.7000399453143107,0.7796461227480695,-0.8978944740298768,7.185521835330621,0.39832784996211096,0.999940343744442
AGX1,0.3696460690602157,0.40264329631070134,0.9180484872023718,5.249924460347744,0.3988069472741247,0.999940343744442
YPL150W,0.35529341943625337,0.39159999079367663,0.9072865878167188,5.958388870791542,0.3994602397332871,0.999940343744442
YNL285W,-0.7570075114277413,0.8359184233607149,-0.9055997454683182,6.006881369602551,0.4000123520336712,0.999940343744442
HSP82,0.8774078421380782,0.9699702200431021,0.9045719384035206,6.0633344752301435,0.40020469142126036,0.999940343744442
YJR037W,0.5092640241981137,0.5587758661763857,0.9113923041861601,5.47478357295909,0.40043722418807703,0.999940343744442
VPS35,0.5242929926272462,0.5759877579583651,0.9102502360217599,5.467007961136709,0.401040575265253,0.999940343744442
PEP4,-1.4607755688532449,1.5878593052279228,-0.9199653672360876,4.841310156065437,0.4011074865933956,0.999940343744442
SUB1,0.17314722572105357,0.1802348740283151,0.9606754888837549,3.2322221224346284,0.4029371802992114,0.999940343744442
RPL35B,1.061968636428786,1.2000014161987147,0.8849728192761805,7.684934749995988,0.403010183301609,0.999940343744442
AGE2,-0.5504119676674577,0.6134734721460188,-0.8972058168090581,6.212975057571789,0.40303440838767746,0.999940343744442
TAN1,0.8199755089517646,0.9062691579039468,0.9047814347431117,5.433385999237471,0.4039137161285836,0.999940343744442
VPS5,1.7451172125010173,1.961588819051813,0.8896447591624054,6.531498561067664,0.40523013259600627,0.999940343744442
RIE1,-0.26593268860855623,0.29809698303851484,-0.8921012413406314,6.271809537457337,0.40526298584425324,0.999940343744442
YGR201C,-0.24122648954118642,0.2619934841795227,-0.9207346903936499,4.336086039974878,0.40550638359915436,0.999940343744442
YCR087W,0.7668291713862505,0.8235149553476172,0.931166054006343,3.829980236742653,0.40665260634874656,0.999940343744442
CMC4,0.4266083725772267,0.4853526856832018,0.8789657194885319,7.434625001868087,0.4069297834661325,0.999940343744442
MYO3,-0.3923256858385571,0.442232571725178,-0.887147874042993,6.3985169742336865,0.40710639078693717,0.999940343744442
NGK1,-0.10413895437453924,0.11179393315441606,-0.9315259910454771,3.7839786385045686,0.4071075124835336,0.999940343744442
RPL18B,0.4273831958292531,0.47887870291305124,0.8924664914715407,5.803206487622549,0.4076240022967525,0.999940343744442
RHO2,0.4357947154922872,0.48952021501975096,0.8902486600572848,5.881375564039835,0.408269916374864,0.999940343744442
KSS1,0.37059252547150656,0.421337155889884,0.8795628875616194,6.837010347547633,0.4089444335818009,0.999940343744442
VPS38,1.1585955235358925,1.3000968996959825,0.8911609002427595,5.680142710219989,0.4090015030060107,0.999940343744442
OCA2,0.7425908603868372,0.8278656039580582,0.8969944600143802,5.211277685784191,0.40924464182815007,0.999940343744442
ECT1,-0.19885141566929398,0.2246680428295013,-0.8850899004813099,6.175048356183113,0.4092469566851756,0.999940343744442
POL32,-1.1768951852033984,1.330411559840281,-0.88460986113551765,6.091135102312184,0.40992386302769285,0.999940343744442
RTA1,1.1550398543821037,1.2910507926872758,0.8946509780439619,5.2763977251735685,0.40992483556692194,0.999940343744442
MIG2,0.5110490441874718,0.5688177972782925,0.8984406722728516,5.025927663353266,0.4099249364460586,0.999940343744442
RSA3,1.7298889177584604,1.9539289995365672,0.8853386782061966,6.020225991471552,0.4099391440642549,0.999940343744442
RPL22B,-0.6096543676223352,0.6903138268360154,-0.8831553764707643,6.1298395794469815,0.41044738674945574,0.999940343744442
KEL1,-0.46394575702653107,0.5065601031700944,-0.9158750444875559,4.021510463942691,0.41129395363402055,0.999940343744442
VPS1,1.2704185585880423,1.4148716079074415,0.8979037755001378,4.884682874958551,0.4113059079553664,0.999940343744442
RCH1,-1.6702411298927233,1.8150337540447596,-0.9202259330828589,3.849145726065291,0.41142678782268705,0.999940343744442
CIN5,0.5430693035019276,0.6250792190490917,0.8688007646903979,7.584215668444744,0.4116042325214806,0.999940343744442
YOR024W,0.26926756526897755,0.3031359760909468,0.888273205778096,5.4121731435463385,0.4121270740921947,0.999940343744442
MNN14,-0.25230922839345293,0.2892483639921218,-0.8722926723289092,6.85936176839483,0.4125384769915025,0.999940343744442
YNL134C,-0.4205428871925436,0.46089454086393256,-0.91244926964040185,4.050250686015592,0.41255359271572095,0.999940343744442
MET6,1.682325726134881,1.9292934981333714,0.8719905642985701,6.742262660190301,0.41318521135242986,0.999940343744442
MET28,0.4282740128256437,0.4912557233471139,0.8717944493504286,6.696466656226586,0.4134821841592557,0.999940343744442
DOS2,0.7201161558098246,0.8075451956618994,0.8917348028051678,4.9496933692121194,0.4137793140366545,0.999940343744442
RDR1,0.5545808611087577,0.6355304621246683,0.872626717615888,6.4981108916915655,0.4139453271116017,0.999940343744442
ROT2,1.0853366600890695,1.2168220034511932,0.8919436507646966,4.873528616122702,0.41428776913317505,0.999940343744442
YAP5,-0.22529051829834934,0.26144338339880313,-0.8617181868194134,7.835596071057356,0.4144341825470317,0.999940343744442
OCA6,-0.31279644476581847,0.3229614463288708,-0.9685256501090185,2.5754310069803443,0.41471081121436826,0.999940343744442
RBG2,-0.5642349410600236,0.6548638713739652,-0.8616064585700939,7.50139460032604,0.4155946766727061,0.999940343744442
HSP26,1.5521784573316977,1.743681508966396,0.8901731476476942,4.789028160068018,0.41584648409343733,0.999940343744442
APL5,0.5269282030256965,0.5903116241921678,0.89262718440754,4.594385077478761,0.41635599718118976,0.999940343744442
SLX4,0.9022359666646134,0.9616274364924464,0.9382385864067434,3.0364259407463723,0.4165827460463333,0.999940343744442
APE3,0.4330441739388924,0.4865687448886226,0.8899958710624083,4.693828111723566,0.41674595723704655,0.999940343744442
YMR153C-A,0.7922045467122945,0.9150607559585462,0.8657398337255134,6.62728187493823,0.41686882188764607,0.999940343744442
YJL136W-A,-0.2314225603014144,0.26538987358774935,-0.8720097612349029,5.958383607402558,0.41695217873760126,0.999940343744442
HSU1,-0.42301962475285837,0.4602523514001275,-0.9191036688155879,3.4658356720382133,0.417440433535608,0.999940343744442
PRM10,0.49550593289303446,0.5069472439109532,0.9774309631715278,2.363116593489226,0.4175483659433734,0.999940343744442
SEC66,0.41809098483426954,0.46143360823607654,0.9060696433285539,3.858221608205956,0.4178948167782539,0.999940343744442
PTM1,1.1207216053509006,1.2067035700286461,0.9287464073088767,3.133709184416041,0.41886318195662825,0.999940343744442
GEF1,0.6576037872183402,0.7606500698674311,0.8645286620862992,6.215360867779079,0.4194079929175491,0.999940343744442
GAC1,0.2122310805305565,0.2482052329185411,0.8550628769386541,7.266475365586935,0.41981286675498375,0.999940343744442
GUT1,-0.2581222167550665,0.29410814348134895,-0.8776438955401978,5.061800961615243,0.4198362194005446,0.999940343744442
RAD18,1.6115502237425474,1.8657709214823575,0.8637449566756934,6.178018957743585,0.4199929704774874,0.999940343744442
SCW4,0.6897314552040248,0.7951196419843609,0.8674561899674351,5.679396058162031,0.42082637954005675,0.999940343744442
FLC3,0.24928908403782923,0.28838563960995894,0.864429603273562,5.873375975571246,0.42124776350296167,0.999940343744442
REX4,0.5228721635808222,0.6099092382117138,0.8572950380517453,6.52348045920991,0.4216557177781529,0.999940343744442
COA4,-1.7370657048877365,1.9913557499726777,-0.8723030552986677,5.087334862652311,0.42229579739000356,0.999940343744442
APA2,-1.0041163538168334,1.0888260367192983,-0.9222009025815542,3.0585103625936028,0.4232553020649832,0.999940343744442
LRO1,1.00483022397674,1.1834922420879672,0.8490382853747954,7.1555294340498365,0.423351976812379,0.999940343744442
YGL165C,0.643457942589281,0.6822638267767759,0.9431218794482689,2.6287324266887766,0.42397907644349336,0.999940343744442
YER079W,0.33812620888238953,0.3963486080955683,0.8531030561885055,6.486581931464447,0.4239796369772687,0.999940343744442
IRS4,0.7044150836135472,0.7805215218642093,0.9024928382898548,3.536678673140568,0.4240062365086762,0.999940343744442
YIL055C,-0.4797583936663772,0.5677114966597328,-0.845074296520594,7.513394733225622,0.4241604058386451,0.999940343744442
RPL35A,-0.8055410498430708,0.9119655042749223,-0.8833021052518137,4.216977813347392,0.4245593069980113,0.999940343744442
TPK1,0.30355449940381263,0.3580913788677678,0.8477012218602057,7.014151537714657,0.4245828099202341,0.999940343744442
YLF2,-0.5758902918127387,0.6847371988322652,-0.8410384199877682,7.9081631067953895,0.42502474794372946,0.999940343744442
RRT13,-0.7374046909021428,0.8520834471846238,-0.8654137025412334,5.13841177507207,0.4253639134242168,0.999940343744442
RPL40B,1.2240923563644972,1.370554427742558,0.8931366252857986,3.725026484936822,0.4257215292096475,0.999940343744442
SIP2,0.7163650425024932,0.8526707144095935,0.8401426604624493,7.7716056285225115,0.42591776301543527,0.999940343744442
TRM732,0.4597770707243152,0.5242159580362317,0.8770756854611764,4.369320274635077,0.4260319404069636,0.999940343744442
YLR123C,0.8014084987427879,0.9539332597042091,0.8401096099650458,7.6158887865411184,0.42643185018390795,0.999940343744442
MRPL13,1.537010660510761,1.8173466576593258,0.8457443460403823,6.801675472888424,0.42644340754828736,0.999940343744442
SDC1,1.768299683512495,1.8501591315591799,0.9557554554900909,2.337403328818865,0.4273003128158705,0.999940343744442
SNX4,1.4794130466384021,1.7189471645910575,0.8606506803194028,5.184730121210065,0.4274283558754979,0.999940343744442
DCI1,0.5987776646470695,0.6866540491323545,0.8720223311923606,4.399162885409639,0.42821343542194157,0.999940343744442
SMM1,-0.8760658630282325,1.0417770578678687,-0.8409341100496247,6.979907494242618,0.42824975840921753,0.999940343744442
ERV41,-0.4698054871652326,0.5263388416727574,-0.8925913308471477,3.5487966487161238,0.428453344097497,0.999940343744442
HHT1,0.6111829605148662,0.7306398482052523,0.8365037330172715,7.094352609586529,0.4301435670501256,0.999940343744442
CSS3,-0.7291548837922561,0.8598742749798347,-0.8479784836095438,5.550712038452375,0.4314886605176062,0.999940343744442
ACA1,-0.4853867865732502,0.5795299969558225,-0.8375524806703857,6.497306923233595,0.43200688232445694,0.999940343744442
CAP1,1.117881602562559,1.3351189991790697,0.837289861989767,6.355891601542731,0.43277977583101224,0.999940343744442
YLR456W,-0.1779155622573949,0.2090348297421653,-0.8511287926363537,5.0943036136290845,0.4328739440890423,0.999940343744442
BET1,-0.8369261513363568,1.0042359407397408,-0.8333959355406657,6.716343278023796,0.43325509728723,0.999940343744442
ALD4,-1.2213665710537795,1.4753736186915452,-0.8278354415317286,7.476063690889184,0.4333920099110311,0.999940343744442
EAR1,0.9491878806537875,1.0927844106285491,0.8685957371114329,4.035394785148772,0.43367606776225204,0.999940343744442
PCL9,-0.429605362215737,0.4993428157312541,-0.8603415302703589,4.390449665149756,0.4340548084350481,0.999940343744442
RPL13A,1.176971690769844,1.393571133617693,0.8445723812565207,5.392530408450588,0.43421064614218746,0.999940343744442
BER1,-0.45188691885788046,0.5334657753118189,-0.847077619166376,5.043488505944836,0.43529407361698,0.999940343744442
DLS1,0.4956437578069015,0.5958836351586807,0.8317794424324376,6.383758934929252,0.43553750671769964,0.999940343744442
YDL071C,0.7774465206993346,0.8702183471068496,0.8933924724571176,3.087035096599582,0.43578056848878904,0.999940343744442
INA17,-0.3186528257598109,0.34628583893492154,-0.9202017233505648,2.5571939360181677,0.43581275924051927,0.999940343744442
YGR050C,-0.27242353274324227,0.3256751508419622,-0.8364885439952988,5.824489945209892,0.4358473026281,0.999940343744442
NRM1,-0.3731443289148402,0.4415668402140526,-0.8450460834739217,5.094899848298924,0.43596059568238527,0.999940343744442
PFK26,-0.7888951832618751,0.9306208048875665,-0.8477085179255003,4.901338983892578,0.43602884406042347,0.999940343744442
HOM6,-0.8836968157585705,1.0277887871428408,-0.8598039079752632,4.131184207865209,0.4369340793827836,0.999940343744442
YBR242W,0.22532126849635503,0.2627562203920746,0.8575297215043641,4.217494738474699,0.4371548404717624,0.999940343744442
YIR021W-A,-0.20335682582964587,0.24062340298591275,-0.8451248852197114,4.91110880369921,0.43726492755023494,0.999940343744442
YMR244W,0.6895904455891286,0.7825211915865129,0.8812418794576374,3.3148092825017748,0.43741938048965906,0.999940343744442
RPN4,-0.8092115801229687,0.9856786105556371,-0.8209689968485852,7.291998795902453,0.4376766391081618,0.999940343744442
WSC2,0.43799755983730115,0.5241949971319094,0.835562266396607,5.5608033113621564,0.4378199856850789,0.999940343744442
YJR142W,0.23627525344140832,0.27620040224398174,0.855448621804303,4.2134756983658885,0.4382263704518947,0.999940343744442
ERV46,0.31597299217669494,0.3830905659713109,0.8247997216416906,6.579577063816693,0.43835982579543153,0.999940343744442
YSY6,0.1638401926516,0.19062742400768296,0.8594786060005546,4.006333595807438,0.4384641336372699,0.999940343744442
YBR138C,-0.6594213796745185,0.8033500585976038,-0.8208393994837825,6.979978028192269,0.43886848081617524,0.999940343744442
LYS5,0.48050603823950766,0.5819979603824377,0.8256146429168953,6.026600058769189,0.44047370460938345,0.999940343744442
RCI37,-0.15250672251625375,0.18712327082871755,-0.8150067163792263,7.389620676851236,0.4405415304870517,0.999940343744442
COQ6,1.3886374851822068,1.6838350004285711,0.8246873861327086,6.07026794141129,0.4407442622907147,0.999940343744442
YDL026W,-0.1098812175108197,0.13202261503893814,-0.8322908728812245,5.345698116117256,0.44083059337799124,0.999940343744442
HXT1,-0.4707940729048321,0.5802988203189231,-0.8112959330954543,7.938258322776747,0.4408405282438106,0.999940343744442
YFL043C,0.4027491551754361,0.49381809349517686,0.8155820138643214,7.063971353559888,0.4413677389298897,0.999940343744442
SBE2,-0.5387486112421995,0.6391977867185356,-0.8428511838377691,4.543779415716047,0.44140551070476275,0.999940343744442
UBX2,1.50812119962887,1.8276684085696642,0.8251612779197336,5.82361918215826,0.44176129829416183,0.999940343744442
HEM25,-0.9519844500703574,1.1369317684335947,-0.8373276888743745,4.799203186296558,0.44209573516910033,0.999940343744442
HUA2,1.460671214924672,1.7844029786912765,0.8185769875793207,6.410776844779735,0.4423866954667617,0.999940343744442
SVS1,0.6322070078629274,0.7178402429502962,0.8807071128592352,3.0282931195600664,0.4427729152999893,0.999940343744442
NTG2,-0.31692593616298304,0.3823949527672041,-0.8287921529025056,5.215431701423869,0.44348611557788536,0.999940343744442
THI2,0.40055386231161805,0.47060436242487924,0.8511477884473647,3.9187467347544263,0.4435696488369381,0.999940343744442
EMP65,0.7018469590146053,0.8533110517836181,0.8224983815076369,5.648775020859433,0.4441171129655235,0.999940343744442
PEA2,-0.5995509712308906,0.7185968431237888,-0.8343356597902688,4.707608758186058,0.44435219339482823,0.999940343744442
DSS4,0.8238133716072791,0.9886573877902711,0.8332647707701536,4.757528508551025,0.4444998915815227,0.999940343744442
DUR12,-0.49137643785948804,0.6072413361219761,-0.809194645736017,7.093208625351123,0.4446945416785413,0.999940343744442
YLR407W,-0.35919284250935757,0.42496877289347007,-0.8452217325610392,4.038563552117312,0.4451555641741963,0.999940343744442
YCL075W,-0.5554160251796461,0.6739589478687691,-0.8241095795760467,5.248630992852254,0.4456990940493553,0.999940343744442
TOM6,0.23332968535801069,0.280950386128284,0.8305013870010154,4.756311116167636,0.4459250719500727,0.999940343744442
STB3,1.177803565658687,1.3337878794480142,0.8830516334772204,2.820733680933161,0.4459715070173259,0.999940343744442
GRX6,1.13048905062103,1.377872569294502,0.8204597985428091,5.499740384926941,0.4460468945285885,0.999940343744442
SHE2,1.0710055076382803,1.2296100551136937,0.8710123206818211,3.0924808153215584,0.4460950369041062,0.999940343744442
MRPL20,1.501355592783606,1.7993637086130565,0.834381390264254,4.485611487717298,0.4462087716204444,0.999940343744442
GLO3,1.4082509851898515,1.7555197021503197,0.8021846655807383,7.752071845508931,0.4463380479694602,0.999940343744442
YJL182C,0.41543606883218676,0.5153057554477405,0.8061933414099389,6.992542460895392,0.44667807706427476,0.999940343744442
PEX5,0.6643024428388404,0.8261881649956031,0.8040570792276791,7.128175540320914,0.44734539388217076,0.999940343744442
YOR309C,-0.6821196072736866,0.8421786371162854,-0.80994646172615,6.117549848325418,0.4483222573260238,0.999940343744442
RTT101,0.8971683724042259,1.1204684058531442,0.800708317804915,7.242737520180772,0.44876532413344983,0.999940343744442
APE4,0.16499104033326883,0.20341494250229994,0.8111058032592828,5.72470123577313,0.4497019953489526,0.999940343744442
HAT2,-0.7443431228138975,0.886506348671775,-0.8396365394665517,3.8600434012609415,0.4499638558823115,0.999940343744442
BUD17,-0.37821105789615306,0.45571737380670685,-0.8299245972056615,4.318079444027278,0.45000810410583597,0.999940343744442
FPY1,-0.3855851088143605,0.4776609490868351,-0.8072359893591888,6.035975541882937,0.45016121854109914,0.999940343744442
MSH5,-0.08894357120292362,0.10727480827743456,-0.829118901549536,4.308714015245888,0.4505064780649699,0.999940343744442
YLR282C,0.6229744493522322,0.7311634054739001,0.8520317683958133,3.3164885690578956,0.4513186940443313,0.999940343744442
ATG42,0.6510749569403593,0.805348441495155,0.8084388364018162,5.608403933250773,0.45175711461926404,0.999940343744442
CHZ1,1.6601817092597888,1.9347139529068447,0.8581018949935312,3.1154076453082458,0.4517909001911833,0.999940343744442
THO1,0.9765642121228328,1.2252474006275167,0.7970343063961454,6.83364017419094,0.4522292440940453,0.999940343744442
TFC3,0.7033560887471992,0.8731471072438345,0.8055413376646284,5.726808002890454,0.4526464353549247,0.999940343744442
