gene_id	go_term
YPL215W	GO:0043021
YPL215W	GO:0043022
YPL215W	GO:0043043
YPL215W	GO:0043170
YPL215W	GO:0043226
YPL215W	GO:0043227
YPL215W	GO:0043228
YPL215W	GO:0043229
YPL215W	GO:0043231
YPL215W	GO:0043232
YPL215W	GO:0043233
YPL215W	GO:0043603
YPL215W	GO:0043604
YPL215W	GO:0043933
YPL215W	GO:0044085
YPL215W	GO:0044237
YPL215W	GO:0044238
YPL215W	GO:0044249
YPL215W	GO:0044271
YPL215W	GO:0044877
YPL215W	GO:0045727
YPL215W	GO:0048518
YPL215W	GO:0048522
YPL215W	GO:0050789
YPL215W	GO:0050794
YPL215W	GO:0051171
YPL215W	GO:0051173
YPL215W	GO:0051246
YPL215W	GO:0051247
YPL215W	GO:0060255
YPL215W	GO:0061671
YPL215W	GO:0062125
YPL215W	GO:0065003
YPL215W	GO:0065007
YPL215W	GO:0070013
YPL215W	GO:0070129
YPL215W	GO:0070131
YPL215W	GO:0071704
YPL215W	GO:0071840
YPL215W	GO:0080090
YPL215W	GO:0097159
YPL215W	GO:0098588
YPL215W	GO:0098798
YPL215W	GO:0098852
YPL215W	GO:0110165
YPL215W	GO:0140053
YPL215W	GO:1901564
YPL215W	GO:1901566
YPL215W	GO:1901576
YPL216W	GO:0000781
YPL216W	GO:0000785
YPL216W	GO:0003674
YPL216W	GO:0005575
YPL216W	GO:0005622
YPL216W	GO:0005634
YPL216W	GO:0005694
YPL216W	GO:0006325
YPL216W	GO:0006338
YPL216W	GO:0006996
YPL216W	GO:0008150
YPL216W	GO:0008152
YPL216W	GO:0009058
YPL216W	GO:0009059
YPL216W	GO:0009889
YPL216W	GO:0009890
YPL216W	GO:0009892
YPL216W	GO:0009987
YPL216W	GO:0010467
YPL216W	GO:0010468
YPL216W	GO:0010556
YPL216W	GO:0010558
YPL216W	GO:0010605
YPL216W	GO:0010629
YPL216W	GO:0016043
YPL216W	GO:0019222
YPL216W	GO:0031323
YPL216W	GO:0031324
YPL216W	GO:0031326
YPL216W	GO:0031327
YPL216W	GO:0031507
YPL216W	GO:0031509
YPL216W	GO:0032200
YPL216W	GO:0032991
YPL216W	GO:0032993
YPL216W	GO:0040029
YPL216W	GO:0043170
YPL216W	GO:0043226
YPL216W	GO:0043227
YPL216W	GO:0043228
YPL216W	GO:0043229
YPL216W	GO:0043231
YPL216W	GO:0043232
YPL216W	GO:0043933
YPL216W	GO:0044237
YPL216W	GO:0044249
YPL216W	GO:0045814
YPL216W	GO:0048519
YPL216W	GO:0048523
YPL216W	GO:0050789
YPL216W	GO:0050794
YPL216W	GO:0051276
YPL216W	GO:0060255
YPL216W	GO:0065007
YPL216W	GO:0070828
YPL216W	GO:0071704
YPL216W	GO:0071824
YPL216W	GO:0071840
YPL216W	GO:0098687
YPL216W	GO:0110165
YPL216W	GO:0140719
YPL216W	GO:1901576
YPL217C	GO:0000166
YPL217C	GO:0000462
YPL217C	GO:0000472
YPL217C	GO:0000479
YPL217C	GO:0000480
YPL217C	GO:0000966
YPL217C	GO:0000967
YPL217C	GO:0003674
YPL217C	GO:0003676
YPL217C	GO:0003723
YPL217C	GO:0003729
YPL217C	GO:0003824
YPL217C	GO:0003924
YPL217C	GO:0005488
YPL217C	GO:0005524
YPL217C	GO:0005525
YPL217C	GO:0005575
YPL217C	GO:0005622
YPL217C	GO:0005634
YPL217C	GO:0005730
YPL217C	GO:0005737
YPL217C	GO:0005739
YPL217C	GO:0006139
YPL217C	GO:0006364
YPL217C	GO:0006396
YPL217C	GO:0006725
YPL217C	GO:0006807
YPL217C	GO:0008150
YPL217C	GO:0008152
YPL217C	GO:0009058
YPL217C	GO:0009059
YPL217C	GO:0009987
YPL217C	GO:0010467
YPL217C	GO:0016070
YPL217C	GO:0016072
YPL217C	GO:0016462
YPL217C	GO:0016787
YPL217C	GO:0016817
YPL217C	GO:0016818
YPL217C	GO:0016887
YPL217C	GO:0017076
YPL217C	GO:0017111
YPL217C	GO:0019001
YPL217C	GO:0022613
YPL217C	GO:0030490
YPL217C	GO:0030515
YPL217C	GO:0030554
YPL217C	GO:0030684
YPL217C	GO:0030686
YPL217C	GO:0031974
YPL217C	GO:0031981
YPL217C	GO:0032553
YPL217C	GO:0032555
YPL217C	GO:0032559
YPL217C	GO:0032561
YPL217C	GO:0032991
YPL217C	GO:0034470
YPL217C	GO:0034471
YPL217C	GO:0034511
YPL217C	GO:0034641
YPL217C	GO:0034660
YPL217C	GO:0035639
YPL217C	GO:0036094
YPL217C	GO:0042254
YPL217C	GO:0042274
YPL217C	GO:0043167
YPL217C	GO:0043168
YPL217C	GO:0043170
YPL217C	GO:0043226
YPL217C	GO:0043227
YPL217C	GO:0043228
YPL217C	GO:0043229
YPL217C	GO:0043231
YPL217C	GO:0043232
YPL217C	GO:0043233
YPL217C	GO:0044085
YPL217C	GO:0044237
YPL217C	GO:0044238
YPL217C	GO:0044249
YPL217C	GO:0046483
YPL217C	GO:0070013
YPL217C	GO:0071704
YPL217C	GO:0071840
YPL217C	GO:0090304
YPL217C	GO:0097159
YPL217C	GO:0097367
YPL217C	GO:0110165
YPL217C	GO:0140657
YPL217C	GO:1901265
YPL217C	GO:1901360
YPL217C	GO:1901363
YPL217C	GO:1901576
YPL217C	GO:1990904
YPL218W	GO:0000139
YPL218W	GO:0000166
YPL218W	GO:0000266
YPL218W	GO:0003400
YPL218W	GO:0003674
YPL218W	GO:0003824
YPL218W	GO:0003924
YPL218W	GO:0005488
YPL218W	GO:0005525
YPL218W	GO:0005575
YPL218W	GO:0005622
YPL218W	GO:0005737
YPL218W	GO:0005739
YPL218W	GO:0005783
YPL218W	GO:0005789
YPL218W	GO:0005794
YPL218W	GO:0006810
YPL218W	GO:0006886
YPL218W	GO:0006888
YPL218W	GO:0006900
YPL218W	GO:0006901
YPL218W	GO:0006903
YPL218W	GO:0006996
YPL218W	GO:0006997
YPL218W	GO:0006998
YPL218W	GO:0007005
YPL218W	GO:0007006
YPL218W	GO:0008104
YPL218W	GO:0008150
YPL218W	GO:0009987
YPL218W	GO:0010256
YPL218W	GO:0012505
YPL218W	GO:0012506
YPL218W	GO:0012507
YPL218W	GO:0015031
YPL218W	GO:0016020
YPL218W	GO:0016043
YPL218W	GO:0016050
YPL218W	GO:0016192
YPL218W	GO:0016462
YPL218W	GO:0016787
YPL218W	GO:0016817
YPL218W	GO:0016818
YPL218W	GO:0017076
YPL218W	GO:0017111
YPL218W	GO:0019001
YPL218W	GO:0022607
YPL218W	GO:0030117
YPL218W	GO:0030120
YPL218W	GO:0030127
YPL218W	GO:0030133
YPL218W	GO:0030134
YPL218W	GO:0030135
YPL218W	GO:0030658
YPL218W	GO:0030659
YPL218W	GO:0030662
YPL218W	GO:0031090
YPL218W	GO:0031410
YPL218W	GO:0031982
YPL218W	GO:0031984
YPL218W	GO:0032386
YPL218W	GO:0032388
YPL218W	GO:0032527
YPL218W	GO:0032553
YPL218W	GO:0032555
YPL218W	GO:0032561
YPL218W	GO:0032879
YPL218W	GO:0032880
YPL218W	GO:0032991
YPL218W	GO:0033036
YPL218W	GO:0033043
YPL218W	GO:0033157
YPL218W	GO:0035639
YPL218W	GO:0036094
YPL218W	GO:0042175
YPL218W	GO:0043167
YPL218W	GO:0043168
YPL218W	GO:0043226
YPL218W	GO:0043227
YPL218W	GO:0043229
YPL218W	GO:0043231
YPL218W	GO:0043254
YPL218W	GO:0043933
YPL218W	GO:0044085
YPL218W	GO:0044087
YPL218W	GO:0044232
YPL218W	GO:0044233
YPL218W	GO:0045184
YPL218W	GO:0046907
YPL218W	GO:0048193
YPL218W	GO:0048199
YPL218W	GO:0048207
YPL218W	GO:0048208
YPL218W	GO:0048285
YPL218W	GO:0048475
YPL218W	GO:0048518
YPL218W	GO:0048522
YPL218W	GO:0050789
YPL218W	GO:0050794
YPL218W	GO:0051049
YPL218W	GO:0051050
YPL218W	GO:0051128
YPL218W	GO:0051179
YPL218W	GO:0051222
YPL218W	GO:0051223
YPL218W	GO:0051234
YPL218W	GO:0051640
YPL218W	GO:0051641
YPL218W	GO:0051648
YPL218W	GO:0051649
YPL218W	GO:0051650
YPL218W	GO:0051656
YPL218W	GO:0060341
YPL218W	GO:0061024
YPL218W	GO:0065003
YPL218W	GO:0065007
YPL218W	GO:0070201
YPL218W	GO:0070727
YPL218W	GO:0070861
YPL218W	GO:0070863
YPL218W	GO:0070971
YPL218W	GO:0071702
YPL218W	GO:0071705
YPL218W	GO:0071840
YPL218W	GO:0090114
YPL218W	GO:0090316
YPL218W	GO:0097159
YPL218W	GO:0097367
YPL218W	GO:0097708
YPL218W	GO:0098588
YPL218W	GO:0098796
YPL218W	GO:0098827
YPL218W	GO:0110165
YPL218W	GO:1901265
YPL218W	GO:1901363
YPL218W	GO:1903829
YPL218W	GO:1904951
YPL219W	GO:0000271
YPL219W	GO:0000307
YPL219W	GO:0003674
YPL219W	GO:0005488
YPL219W	GO:0005515
YPL219W	GO:0005575
YPL219W	GO:0005622
YPL219W	GO:0005634
YPL219W	GO:0005737
YPL219W	GO:0005975
YPL219W	GO:0005976
YPL219W	GO:0005977
YPL219W	GO:0005978
YPL219W	GO:0005979
YPL219W	GO:0006091
YPL219W	GO:0006109
YPL219W	GO:0006112
YPL219W	GO:0008150
YPL219W	GO:0008152
YPL219W	GO:0009058
YPL219W	GO:0009059
YPL219W	GO:0009250
YPL219W	GO:0009889
YPL219W	GO:0009890
YPL219W	GO:0009892
YPL219W	GO:0009987
YPL219W	GO:0010556
YPL219W	GO:0010558
YPL219W	GO:0010605
YPL219W	GO:0010962
YPL219W	GO:0015980
YPL219W	GO:0016051
YPL219W	GO:0016538
YPL219W	GO:0019207
YPL219W	GO:0019222
YPL219W	GO:0019887
YPL219W	GO:0019899
YPL219W	GO:0019900
YPL219W	GO:0019901
YPL219W	GO:0030234
YPL219W	GO:0031323
YPL219W	GO:0031324
YPL219W	GO:0031326
YPL219W	GO:0031327
YPL219W	GO:0032881
YPL219W	GO:0032885
YPL219W	GO:0032991
YPL219W	GO:0043170
YPL219W	GO:0043226
YPL219W	GO:0043227
YPL219W	GO:0043229
YPL219W	GO:0043231
YPL219W	GO:0043255
YPL219W	GO:0043467
YPL219W	GO:0044042
YPL219W	GO:0044237
YPL219W	GO:0044238
YPL219W	GO:0044249
YPL219W	GO:0045719
YPL219W	GO:0045912
YPL219W	GO:0048519
YPL219W	GO:0048523
YPL219W	GO:0050789
YPL219W	GO:0050794
YPL219W	GO:0060255
YPL219W	GO:0061695
YPL219W	GO:0065007
YPL219W	GO:0070873
YPL219W	GO:0070874
YPL219W	GO:0071704
YPL219W	GO:0080090
YPL219W	GO:0098772
YPL219W	GO:0110165
YPL219W	GO:1901576
YPL219W	GO:1902494
YPL219W	GO:1902554
YPL219W	GO:1902911
YPL219W	GO:1990234
YPL220W	GO:0000054
YPL220W	GO:0000055
YPL220W	GO:0000470
YPL220W	GO:0002181
YPL220W	GO:0003674
YPL220W	GO:0003676
YPL220W	GO:0003723
YPL220W	GO:0003735
YPL220W	GO:0005198
YPL220W	GO:0005488
YPL220W	GO:0005575
YPL220W	GO:0005622
YPL220W	GO:0005737
YPL220W	GO:0005829
YPL220W	GO:0005840
YPL220W	GO:0006139
YPL220W	GO:0006364
YPL220W	GO:0006396
YPL220W	GO:0006412
YPL220W	GO:0006518
YPL220W	GO:0006725
YPL220W	GO:0006807
YPL220W	GO:0006810
YPL220W	GO:0006913
YPL220W	GO:0008150
YPL220W	GO:0008152
YPL220W	GO:0009058
YPL220W	GO:0009059
YPL220W	GO:0009987
YPL220W	GO:0010467
YPL220W	GO:0015934
YPL220W	GO:0016070
YPL220W	GO:0016072
YPL220W	GO:0019538
YPL220W	GO:0022613
YPL220W	GO:0022625
YPL220W	GO:0022626
YPL220W	GO:0031503
YPL220W	GO:0032991
YPL220W	GO:0033750
YPL220W	GO:0034470
YPL220W	GO:0034641
YPL220W	GO:0034660
YPL220W	GO:0042254
YPL220W	GO:0042273
YPL220W	GO:0043043
YPL220W	GO:0043170
YPL220W	GO:0043226
YPL220W	GO:0043228
YPL220W	GO:0043229
YPL220W	GO:0043232
YPL220W	GO:0043603
YPL220W	GO:0043604
YPL220W	GO:0044085
YPL220W	GO:0044237
YPL220W	GO:0044238
YPL220W	GO:0044249
YPL220W	GO:0044271
YPL220W	GO:0044391
YPL220W	GO:0046483
YPL220W	GO:0046907
YPL220W	GO:0051168
YPL220W	GO:0051169
YPL220W	GO:0051179
YPL220W	GO:0051234
YPL220W	GO:0051640
YPL220W	GO:0051641
YPL220W	GO:0051649
YPL220W	GO:0051656
YPL220W	GO:0071704
YPL220W	GO:0071840
YPL220W	GO:0090304
YPL220W	GO:0097159
YPL220W	GO:0110165
YPL220W	GO:1901360
YPL220W	GO:1901564
YPL220W	GO:1901566
YPL220W	GO:1901576
YPL220W	GO:1990904
YPL221W	GO:0000322
YPL221W	GO:0000323
YPL221W	GO:0000324
YPL221W	GO:0003674
YPL221W	GO:0005215
YPL221W	GO:0005575
YPL221W	GO:0005622
YPL221W	GO:0005737
YPL221W	GO:0005773
YPL221W	GO:0005783
YPL221W	GO:0005789
YPL221W	GO:0005933
YPL221W	GO:0005935
YPL221W	GO:0006457
YPL221W	GO:0006629
YPL221W	GO:0006643
YPL221W	GO:0006665
YPL221W	GO:0006807
YPL221W	GO:0006810
YPL221W	GO:0006862
YPL221W	GO:0008150
YPL221W	GO:0008152
YPL221W	GO:0008514
YPL221W	GO:0008610
YPL221W	GO:0009058
YPL221W	GO:0009059
YPL221W	GO:0009272
YPL221W	GO:0009987
YPL221W	GO:0010467
YPL221W	GO:0012505
YPL221W	GO:0015215
YPL221W	GO:0015230
YPL221W	GO:0015605
YPL221W	GO:0015711
YPL221W	GO:0015748
YPL221W	GO:0015883
YPL221W	GO:0015931
YPL221W	GO:0015932
YPL221W	GO:0016020
YPL221W	GO:0019538
YPL221W	GO:0022857
YPL221W	GO:0030148
YPL221W	GO:0030427
YPL221W	GO:0031090
YPL221W	GO:0031984
YPL221W	GO:0035350
YPL221W	GO:0042175
YPL221W	GO:0042546
YPL221W	GO:0043170
YPL221W	GO:0043226
YPL221W	GO:0043227
YPL221W	GO:0043229
YPL221W	GO:0043231
YPL221W	GO:0044085
YPL221W	GO:0044237
YPL221W	GO:0044238
YPL221W	GO:0044249
YPL221W	GO:0044255
YPL221W	GO:0046467
YPL221W	GO:0051179
YPL221W	GO:0051234
YPL221W	GO:0051604
YPL221W	GO:0055085
YPL221W	GO:0071554
YPL221W	GO:0071702
YPL221W	GO:0071704
YPL221W	GO:0071705
YPL221W	GO:0071840
YPL221W	GO:0071852
YPL221W	GO:0098827
YPL221W	GO:0110165
YPL221W	GO:1901564
YPL221W	GO:1901566
YPL221W	GO:1901576
YPL221W	GO:1901679
YPL222C-A	NA
YPL222W	GO:0000166
YPL222W	GO:0003674
YPL222W	GO:0003824
YPL222W	GO:0005488
YPL222W	GO:0005524
YPL222W	GO:0005575
YPL222W	GO:0005622
YPL222W	GO:0005737
YPL222W	GO:0005739
YPL222W	GO:0006807
YPL222W	GO:0008150
YPL222W	GO:0008152
YPL222W	GO:0016740
YPL222W	GO:0016772
YPL222W	GO:0016779
YPL222W	GO:0017076
YPL222W	GO:0018117
YPL222W	GO:0018175
YPL222W	GO:0019538
YPL222W	GO:0019725
YPL222W	GO:0030554
YPL222W	GO:0032553
YPL222W	GO:0032555
YPL222W	GO:0032559
YPL222W	GO:0035639
YPL222W	GO:0036094
YPL222W	GO:0036211
YPL222W	GO:0042592
YPL222W	GO:0043167
YPL222W	GO:0043168
YPL222W	GO:0043169
YPL222W	GO:0043170
YPL222W	GO:0043226
YPL222W	GO:0043227
YPL222W	GO:0043229
YPL222W	GO:0043231
YPL222W	GO:0043412
YPL222W	GO:0044238
YPL222W	GO:0045454
YPL222W	GO:0046872
YPL222W	GO:0070566
YPL222W	GO:0070733
YPL222W	GO:0071704
YPL222W	GO:0097159
YPL222W	GO:0097367
YPL222W	GO:0110165
YPL222W	GO:1901265
YPL222W	GO:1901363
YPL222W	GO:1901564
YPL223C	GO:0003674
YPL223C	GO:0005575
YPL223C	GO:0005622
YPL223C	GO:0005737
YPL223C	GO:0008150
YPL223C	GO:0110165
YPL224C	GO:0000041
YPL224C	GO:0003674
YPL224C	GO:0005215
YPL224C	GO:0005575
YPL224C	GO:0005622
YPL224C	GO:0005737
YPL224C	GO:0005739
YPL224C	GO:0005740
YPL224C	GO:0006810
YPL224C	GO:0006811
YPL224C	GO:0006812
YPL224C	GO:0006826
YPL224C	GO:0006873
YPL224C	GO:0006879
YPL224C	GO:0008150
YPL224C	GO:0008324
YPL224C	GO:0009987
YPL224C	GO:0015075
YPL224C	GO:0016020
YPL224C	GO:0019725
YPL224C	GO:0022857
YPL224C	GO:0030001
YPL224C	GO:0030003
YPL224C	GO:0031090
YPL224C	GO:0031966
YPL224C	GO:0031967
YPL224C	GO:0031975
YPL224C	GO:0034220
YPL224C	GO:0042592
YPL224C	GO:0043226
YPL224C	GO:0043227
YPL224C	GO:0043229
YPL224C	GO:0043231
YPL224C	GO:0048878
YPL224C	GO:0050801
YPL224C	GO:0051179
YPL224C	GO:0051234
YPL224C	GO:0055080
YPL224C	GO:0055082
YPL224C	GO:0055085
YPL224C	GO:0098655
YPL224C	GO:0098771
YPL224C	GO:0110165
YPL225W	GO:0003674
YPL225W	GO:0005575
YPL225W	GO:0005622
YPL225W	GO:0005737
YPL225W	GO:0008150
YPL225W	GO:0110165
YPL226W	GO:0000166
YPL226W	GO:0003674
YPL226W	GO:0003676
YPL226W	GO:0003723
YPL226W	GO:0003729
YPL226W	GO:0003824
YPL226W	GO:0005488
YPL226W	GO:0005524
YPL226W	GO:0005575
YPL226W	GO:0005622
YPL226W	GO:0005634
YPL226W	GO:0005737
YPL226W	GO:0005739
YPL226W	GO:0006403
YPL226W	GO:0006405
YPL226W	GO:0006406
YPL226W	GO:0006412
YPL226W	GO:0006415
YPL226W	GO:0006417
YPL226W	GO:0006449
YPL226W	GO:0006518
YPL226W	GO:0006807
YPL226W	GO:0006810
YPL226W	GO:0006913
YPL226W	GO:0008079
YPL226W	GO:0008135
YPL226W	GO:0008150
YPL226W	GO:0008152
YPL226W	GO:0009058
YPL226W	GO:0009059
YPL226W	GO:0009889
YPL226W	GO:0009987
YPL226W	GO:0010467
YPL226W	GO:0010468
YPL226W	GO:0010556
YPL226W	GO:0010608
YPL226W	GO:0015931
YPL226W	GO:0016043
YPL226W	GO:0016462
YPL226W	GO:0016787
YPL226W	GO:0016817
YPL226W	GO:0016818
YPL226W	GO:0016887
YPL226W	GO:0016973
YPL226W	GO:0017076
YPL226W	GO:0017111
YPL226W	GO:0019222
YPL226W	GO:0019538
YPL226W	GO:0022411
YPL226W	GO:0022613
YPL226W	GO:0030554
YPL226W	GO:0031323
YPL226W	GO:0031326
YPL226W	GO:0032553
YPL226W	GO:0032555
YPL226W	GO:0032559
YPL226W	GO:0032984
YPL226W	GO:0033036
YPL226W	GO:0034248
YPL226W	GO:0034641
YPL226W	GO:0035639
YPL226W	GO:0036094
YPL226W	GO:0042254
YPL226W	GO:0042274
YPL226W	GO:0043021
YPL226W	GO:0043022
YPL226W	GO:0043043
YPL226W	GO:0043167
YPL226W	GO:0043168
YPL226W	GO:0043170
YPL226W	GO:0043226
YPL226W	GO:0043227
YPL226W	GO:0043229
YPL226W	GO:0043231
YPL226W	GO:0043244
YPL226W	GO:0043603
YPL226W	GO:0043604
YPL226W	GO:0043933
YPL226W	GO:0044085
YPL226W	GO:0044237
YPL226W	GO:0044238
YPL226W	GO:0044249
YPL226W	GO:0044271
YPL226W	GO:0044877
YPL226W	GO:0045182
YPL226W	GO:0046907
YPL226W	GO:0050657
YPL226W	GO:0050658
YPL226W	GO:0050789
YPL226W	GO:0050794
YPL226W	GO:0051028
YPL226W	GO:0051128
YPL226W	GO:0051168
YPL226W	GO:0051169
YPL226W	GO:0051171
YPL226W	GO:0051179
YPL226W	GO:0051234
YPL226W	GO:0051236
YPL226W	GO:0051246
YPL226W	GO:0051641
YPL226W	GO:0051649
YPL226W	GO:0060255
YPL226W	GO:0065007
YPL226W	GO:0071702
YPL226W	GO:0071704
YPL226W	GO:0071705
YPL226W	GO:0071840
YPL226W	GO:0080090
YPL226W	GO:0090079
YPL226W	GO:0097159
YPL226W	GO:0097367
YPL226W	GO:0110165
YPL226W	GO:0140657
YPL226W	GO:1901265
YPL226W	GO:1901363
YPL226W	GO:1901564
YPL226W	GO:1901566
YPL226W	GO:1901576
YPL227C	GO:0003674
YPL227C	GO:0003824
YPL227C	GO:0004581
YPL227C	GO:0005575
YPL227C	GO:0005622
YPL227C	GO:0005737
YPL227C	GO:0005783
YPL227C	GO:0005789
YPL227C	GO:0006486
YPL227C	GO:0006487
YPL227C	GO:0006807
YPL227C	GO:0008150
YPL227C	GO:0008152
YPL227C	GO:0008194
YPL227C	GO:0009058
YPL227C	GO:0009059
YPL227C	GO:0009100
YPL227C	GO:0009101
YPL227C	GO:0009987
YPL227C	GO:0012505
YPL227C	GO:0016020
YPL227C	GO:0016740
YPL227C	GO:0016757
YPL227C	GO:0016758
YPL227C	GO:0019538
YPL227C	GO:0031090
YPL227C	GO:0031984
YPL227C	GO:0035251
YPL227C	GO:0036211
YPL227C	GO:0042175
YPL227C	GO:0043170
YPL227C	GO:0043226
YPL227C	GO:0043227
YPL227C	GO:0043229
YPL227C	GO:0043231
YPL227C	GO:0043412
YPL227C	GO:0043413
YPL227C	GO:0044237
YPL227C	GO:0044238
YPL227C	GO:0044249
YPL227C	GO:0046527
YPL227C	GO:0070085
YPL227C	GO:0071704
YPL227C	GO:0098827
YPL227C	GO:0110165
YPL227C	GO:1901135
YPL227C	GO:1901137
YPL227C	GO:1901564
YPL227C	GO:1901566
YPL227C	GO:1901576
YPL228W	GO:0003674
YPL228W	GO:0003824
YPL228W	GO:0004651
YPL228W	GO:0005575
YPL228W	GO:0005622
YPL228W	GO:0005634
YPL228W	GO:0006139
YPL228W	GO:0006351
YPL228W	GO:0006354
YPL228W	GO:0006355
YPL228W	GO:0006357
YPL228W	GO:0006366
YPL228W	GO:0006368
YPL228W	GO:0006370
YPL228W	GO:0006396
YPL228W	GO:0006397
YPL228W	GO:0006725
YPL228W	GO:0006793
YPL228W	GO:0006796
YPL228W	GO:0006807
YPL228W	GO:0008104
YPL228W	GO:0008150
YPL228W	GO:0008152
YPL228W	GO:0009058
YPL228W	GO:0009059
YPL228W	GO:0009452
YPL228W	GO:0009889
YPL228W	GO:0009891
YPL228W	GO:0009893
YPL228W	GO:0009987
YPL228W	GO:0010467
YPL228W	GO:0010468
YPL228W	GO:0010556
YPL228W	GO:0010557
YPL228W	GO:0010604
YPL228W	GO:0016070
YPL228W	GO:0016071
YPL228W	GO:0016311
YPL228W	GO:0016462
YPL228W	GO:0016787
YPL228W	GO:0016788
YPL228W	GO:0016791
YPL228W	GO:0016817
YPL228W	GO:0016818
YPL228W	GO:0018130
YPL228W	GO:0019219
YPL228W	GO:0019222
YPL228W	GO:0019438
YPL228W	GO:0031323
YPL228W	GO:0031325
YPL228W	GO:0031326
YPL228W	GO:0031328
YPL228W	GO:0031533
YPL228W	GO:0032774
YPL228W	GO:0032784
YPL228W	GO:0032786
YPL228W	GO:0032879
YPL228W	GO:0032880
YPL228W	GO:0032968
YPL228W	GO:0032991
YPL228W	GO:0033036
YPL228W	GO:0033365
YPL228W	GO:0034243
YPL228W	GO:0034504
YPL228W	GO:0034641
YPL228W	GO:0034654
YPL228W	GO:0036260
YPL228W	GO:0042578
YPL228W	GO:0043170
YPL228W	GO:0043226
YPL228W	GO:0043227
YPL228W	GO:0043229
YPL228W	GO:0043231
YPL228W	GO:0044237
YPL228W	GO:0044238
YPL228W	GO:0044249
YPL228W	GO:0044271
YPL228W	GO:0045893
YPL228W	GO:0045935
YPL228W	GO:0045944
YPL228W	GO:0046483
YPL228W	GO:0048518
YPL228W	GO:0048522
YPL228W	GO:0050789
YPL228W	GO:0050794
YPL228W	GO:0051171
YPL228W	GO:0051173
YPL228W	GO:0051179
YPL228W	GO:0051252
YPL228W	GO:0051254
YPL228W	GO:0051641
YPL228W	GO:0060255
YPL228W	GO:0060341
YPL228W	GO:0065007
YPL228W	GO:0070727
YPL228W	GO:0071704
YPL228W	GO:0080090
YPL228W	GO:0090304
YPL228W	GO:0098507
YPL228W	GO:0110165
YPL228W	GO:0140098
YPL228W	GO:0140513
YPL228W	GO:0140640
YPL228W	GO:0140818
YPL228W	GO:1900180
YPL228W	GO:1900182
YPL228W	GO:1901360
YPL228W	GO:1901362
YPL228W	GO:1901576
YPL228W	GO:1902680
YPL228W	GO:1903829
YPL228W	GO:2001141
YPL229W	GO:0003674
YPL229W	GO:0005575
YPL229W	GO:0005622
YPL229W	GO:0005737
YPL229W	GO:0008150
YPL229W	GO:0110165
YPL230W	GO:0000429
YPL230W	GO:0000436
YPL230W	GO:0003674
YPL230W	GO:0003676
YPL230W	GO:0003677
YPL230W	GO:0005488
YPL230W	GO:0005575
YPL230W	GO:0005622
YPL230W	GO:0005634
YPL230W	GO:0006139
YPL230W	GO:0006351
YPL230W	GO:0006355
YPL230W	GO:0006357
YPL230W	GO:0006366
YPL230W	GO:0006725
YPL230W	GO:0006807
YPL230W	GO:0007154
YPL230W	GO:0007584
YPL230W	GO:0008150
YPL230W	GO:0008152
YPL230W	GO:0008270
YPL230W	GO:0009058
YPL230W	GO:0009059
YPL230W	GO:0009605
YPL230W	GO:0009889
YPL230W	GO:0009891
YPL230W	GO:0009893
YPL230W	GO:0009987
YPL230W	GO:0009991
YPL230W	GO:0010467
YPL230W	GO:0010468
YPL230W	GO:0010556
YPL230W	GO:0010557
YPL230W	GO:0010604
YPL230W	GO:0016070
YPL230W	GO:0018130
YPL230W	GO:0019219
YPL230W	GO:0019222
YPL230W	GO:0019438
YPL230W	GO:0031323
YPL230W	GO:0031325
YPL230W	GO:0031326
YPL230W	GO:0031328
YPL230W	GO:0031667
YPL230W	GO:0031668
YPL230W	GO:0031669
YPL230W	GO:0031670
YPL230W	GO:0032774
YPL230W	GO:0034641
YPL230W	GO:0034654
YPL230W	GO:0036094
YPL230W	GO:0042221
YPL230W	GO:0043167
YPL230W	GO:0043169
YPL230W	GO:0043170
YPL230W	GO:0043226
YPL230W	GO:0043227
YPL230W	GO:0043229
YPL230W	GO:0043231
YPL230W	GO:0043565
YPL230W	GO:0044237
YPL230W	GO:0044238
YPL230W	GO:0044249
YPL230W	GO:0044271
YPL230W	GO:0045893
YPL230W	GO:0045935
YPL230W	GO:0045944
YPL230W	GO:0045990
YPL230W	GO:0045991
YPL230W	GO:0046483
YPL230W	GO:0046872
YPL230W	GO:0046914
YPL230W	GO:0048518
YPL230W	GO:0048522
YPL230W	GO:0050789
YPL230W	GO:0050794
YPL230W	GO:0050896
YPL230W	GO:0051171
YPL230W	GO:0051173
YPL230W	GO:0051252
YPL230W	GO:0051254
YPL230W	GO:0051716
YPL230W	GO:0060255
YPL230W	GO:0065007
YPL230W	GO:0070887
YPL230W	GO:0071496
YPL230W	GO:0071704
YPL230W	GO:0080090
YPL230W	GO:0090304
YPL230W	GO:0097159
YPL230W	GO:0110165
YPL230W	GO:1901360
YPL230W	GO:1901362
YPL230W	GO:1901576
YPL230W	GO:1902680
YPL230W	GO:2001141
YPL231W	GO:0000287
YPL231W	GO:0001676
YPL231W	GO:0003674
YPL231W	GO:0003824
YPL231W	GO:0004312
YPL231W	GO:0004315
YPL231W	GO:0004316
YPL231W	GO:0004321
YPL231W	GO:0005488
YPL231W	GO:0005575
YPL231W	GO:0005622
YPL231W	GO:0005737
YPL231W	GO:0005739
YPL231W	GO:0005829
YPL231W	GO:0005835
YPL231W	GO:0006082
